Territorio;Anual;Medida;Sexo;Edad;Valor;
Andalucía;2010;Demandantes;Hombres;De 16 a 29 años;117263,58333197;
Andalucía;2010;Demandantes;Hombres;De 30 a 44 años;180485,08333215;
Andalucía;2010;Demandantes;Hombres;De 45 a 64 años;142937,58333255;
Andalucía;2010;Demandantes;Hombres;TOTAL;440686,24999667;
Andalucía;2010;Demandantes;Mujeres;De 16 a 29 años;102757,41666563;
Andalucía;2010;Demandantes;Mujeres;De 30 a 44 años;187997,49999889;
Andalucía;2010;Demandantes;Mujeres;De 45 a 64 años;154019,99999905;
Andalucía;2010;Demandantes;Mujeres;TOTAL;444774,91666357;
Andalucía;2010;Demandantes;Ambos sexos;De 16 a 29 años;220020,9999976;
Andalucía;2010;Demandantes;Ambos sexos;De 30 a 44 años;368482,58333104;
Andalucía;2010;Demandantes;Ambos sexos;De 45 a 64 años;296957,5833316;
Andalucía;2010;Demandantes;Ambos sexos;TOTAL;885461,16666024;
Andalucía;2011;Demandantes;Hombres;De 16 a 29 años;118848,33333254;
Andalucía;2011;Demandantes;Hombres;De 30 a 44 años;184135,33333209;
Andalucía;2011;Demandantes;Hombres;De 45 a 64 años;159981,08333284;
Andalucía;2011;Demandantes;Hombres;TOTAL;462964,74999747;
Andalucía;2011;Demandantes;Mujeres;De 16 a 29 años;111992,08333254;
Andalucía;2011;Demandantes;Mujeres;De 30 a 44 años;196622,74999822;
Andalucía;2011;Demandantes;Mujeres;De 45 a 64 años;168246,08333271;
Andalucía;2011;Demandantes;Mujeres;TOTAL;476860,91666347;
Andalucía;2011;Demandantes;Ambos sexos;De 16 a 29 años;230840,41666508;
Andalucía;2011;Demandantes;Ambos sexos;De 30 a 44 años;380758,08333031;
Andalucía;2011;Demandantes;Ambos sexos;De 45 a 64 años;328227,16666555;
Andalucía;2011;Demandantes;Ambos sexos;TOTAL;939825,66666094;
Andalucía;2012;Demandantes;Hombres;De 16 a 29 años;127031,49999901;
Andalucía;2012;Demandantes;Hombres;De 30 a 44 años;203320,91666602;
Andalucía;2012;Demandantes;Hombres;De 45 a 64 años;188564,99999943;
Andalucía;2012;Demandantes;Hombres;TOTAL;518917,41666446;
Andalucía;2012;Demandantes;Mujeres;De 16 a 29 años;125405,41666596;
Andalucía;2012;Demandantes;Mujeres;De 30 a 44 años;216212,16666578;
Andalucía;2012;Demandantes;Mujeres;De 45 a 64 años;190103,16666645;
Andalucía;2012;Demandantes;Mujeres;TOTAL;531720,74999819;
Andalucía;2012;Demandantes;Ambos sexos;De 16 a 29 años;252436,91666497;
Andalucía;2012;Demandantes;Ambos sexos;De 30 a 44 años;419533,0833318;
Andalucía;2012;Demandantes;Ambos sexos;De 45 a 64 años;378668,16666588;
Andalucía;2012;Demandantes;Ambos sexos;TOTAL;1050638,16666265;
Almería;2010;Demandantes;Hombres;De 16 a 29 años;9927,66666665;
Almería;2010;Demandantes;Hombres;De 30 a 44 años;16958,66666661;
Almería;2010;Demandantes;Hombres;De 45 a 64 años;11980,41666651;
Almería;2010;Demandantes;Hombres;TOTAL;38866,74999977;
Almería;2010;Demandantes;Mujeres;De 16 a 29 años;8311,3333332;
Almería;2010;Demandantes;Mujeres;De 30 a 44 años;14425,41666662;
Almería;2010;Demandantes;Mujeres;De 45 a 64 años;9220,99999981;
Almería;2010;Demandantes;Mujeres;TOTAL;31957,74999963;
Almería;2010;Demandantes;Ambos sexos;De 16 a 29 años;18238,99999985;
Almería;2010;Demandantes;Ambos sexos;De 30 a 44 años;31384,08333323;
Almería;2010;Demandantes;Ambos sexos;De 45 a 64 años;21201,41666632;
Almería;2010;Demandantes;Ambos sexos;TOTAL;70824,4999994;
Almería;2011;Demandantes;Hombres;De 16 a 29 años;9153,08333329;
Almería;2011;Demandantes;Hombres;De 30 a 44 años;16599,41666634;
Almería;2011;Demandantes;Hombres;De 45 a 64 años;13367,24999986;
Almería;2011;Demandantes;Hombres;TOTAL;39119,74999949;
Almería;2011;Demandantes;Mujeres;De 16 a 29 años;8526,24999993;
Almería;2011;Demandantes;Mujeres;De 30 a 44 años;15128,99999977;
Almería;2011;Demandantes;Mujeres;De 45 a 64 años;10596,83333324;
Almería;2011;Demandantes;Mujeres;TOTAL;34252,08333294;
Almería;2011;Demandantes;Ambos sexos;De 16 a 29 años;17679,33333322;
Almería;2011;Demandantes;Ambos sexos;De 30 a 44 años;31728,41666611;
Almería;2011;Demandantes;Ambos sexos;De 45 a 64 años;23964,0833331;
Almería;2011;Demandantes;Ambos sexos;TOTAL;73371,83333243;
Almería;2012;Demandantes;Hombres;De 16 a 29 años;9069,58333319;
Almería;2012;Demandantes;Hombres;De 30 a 44 años;17062,99999996;
Almería;2012;Demandantes;Hombres;De 45 a 64 años;15364,58333316;
Almería;2012;Demandantes;Hombres;TOTAL;41497,16666631;
Almería;2012;Demandantes;Mujeres;De 16 a 29 años;9305,49999992;
Almería;2012;Demandantes;Mujeres;De 30 a 44 años;16609,49999982;
Almería;2012;Demandantes;Mujeres;De 45 a 64 años;12497,1666666;
Almería;2012;Demandantes;Mujeres;TOTAL;38412,16666634;
Almería;2012;Demandantes;Ambos sexos;De 16 a 29 años;18375,08333311;
Almería;2012;Demandantes;Ambos sexos;De 30 a 44 años;33672,49999978;
Almería;2012;Demandantes;Ambos sexos;De 45 a 64 años;27861,74999976;
Almería;2012;Demandantes;Ambos sexos;TOTAL;79909,33333265;
Abla;2010;Demandantes;Hombres;De 16 a 29 años;14,16666665;
Abla;2010;Demandantes;Hombres;De 30 a 44 años;18,58333332;
Abla;2010;Demandantes;Hombres;De 45 a 64 años;24,83333332;
Abla;2010;Demandantes;Hombres;TOTAL;57,58333329;
Abla;2010;Demandantes;Mujeres;De 16 a 29 años;9,99999999;
Abla;2010;Demandantes;Mujeres;De 30 a 44 años;15,83333333;
Abla;2010;Demandantes;Mujeres;De 45 a 64 años;10,83333333;
Abla;2010;Demandantes;Mujeres;TOTAL;36,66666665;
Abla;2010;Demandantes;Ambos sexos;De 16 a 29 años;24,16666664;
Abla;2010;Demandantes;Ambos sexos;De 30 a 44 años;34,41666665;
Abla;2010;Demandantes;Ambos sexos;De 45 a 64 años;35,66666665;
Abla;2010;Demandantes;Ambos sexos;TOTAL;94,24999994;
Abla;2011;Demandantes;Hombres;De 16 a 29 años;22,58333333;
Abla;2011;Demandantes;Hombres;De 30 a 44 años;19,16666666;
Abla;2011;Demandantes;Hombres;De 45 a 64 años;26,16666666;
Abla;2011;Demandantes;Hombres;TOTAL;67,91666665;
Abla;2011;Demandantes;Mujeres;De 16 a 29 años;9,75000001;
Abla;2011;Demandantes;Mujeres;De 30 a 44 años;12,91666665;
Abla;2011;Demandantes;Mujeres;De 45 a 64 años;9,08333334;
Abla;2011;Demandantes;Mujeres;TOTAL;31,75;
Abla;2011;Demandantes;Ambos sexos;De 16 a 29 años;32,33333334;
Abla;2011;Demandantes;Ambos sexos;De 30 a 44 años;32,08333331;
Abla;2011;Demandantes;Ambos sexos;De 45 a 64 años;35,25;
Abla;2011;Demandantes;Ambos sexos;TOTAL;99,66666665;
Abla;2012;Demandantes;Hombres;De 16 a 29 años;15,83333334;
Abla;2012;Demandantes;Hombres;De 30 a 44 años;22,50000001;
Abla;2012;Demandantes;Hombres;De 45 a 64 años;32,41666666;
Abla;2012;Demandantes;Hombres;TOTAL;70,75000001;
Abla;2012;Demandantes;Mujeres;De 16 a 29 años;13,00000001;
Abla;2012;Demandantes;Mujeres;De 30 a 44 años;19,16666665;
Abla;2012;Demandantes;Mujeres;De 45 a 64 años;10,66666666;
Abla;2012;Demandantes;Mujeres;TOTAL;42,83333332;
Abla;2012;Demandantes;Ambos sexos;De 16 a 29 años;28,83333335;
Abla;2012;Demandantes;Ambos sexos;De 30 a 44 años;41,66666666;
Abla;2012;Demandantes;Ambos sexos;De 45 a 64 años;43,08333332;
Abla;2012;Demandantes;Ambos sexos;TOTAL;113,58333333;
Abrucena;2010;Demandantes;Hombres;De 16 a 29 años;8,25;
Abrucena;2010;Demandantes;Hombres;De 30 a 44 años;21,91666667;
Abrucena;2010;Demandantes;Hombres;De 45 a 64 años;22,66666667;
Abrucena;2010;Demandantes;Hombres;TOTAL;52,83333334;
Abrucena;2010;Demandantes;Mujeres;De 16 a 29 años;10,00000001;
Abrucena;2010;Demandantes;Mujeres;De 30 a 44 años;8,58333333;
Abrucena;2010;Demandantes;Mujeres;De 45 a 64 años;6,49999999;
Abrucena;2010;Demandantes;Mujeres;TOTAL;25,08333333;
Abrucena;2010;Demandantes;Ambos sexos;De 16 a 29 años;18,25000001;
Abrucena;2010;Demandantes;Ambos sexos;De 30 a 44 años;30,5;
Abrucena;2010;Demandantes;Ambos sexos;De 45 a 64 años;29,16666666;
Abrucena;2010;Demandantes;Ambos sexos;TOTAL;77,91666667;
Abrucena;2011;Demandantes;Hombres;De 16 a 29 años;7,91666667;
Abrucena;2011;Demandantes;Hombres;De 30 a 44 años;16,5;
Abrucena;2011;Demandantes;Hombres;De 45 a 64 años;22,33333333;
Abrucena;2011;Demandantes;Hombres;TOTAL;46,75;
Abrucena;2011;Demandantes;Mujeres;De 16 a 29 años;6,41666665;
Abrucena;2011;Demandantes;Mujeres;De 30 a 44 años;11,83333334;
Abrucena;2011;Demandantes;Mujeres;De 45 a 64 años;8,16666666;
Abrucena;2011;Demandantes;Mujeres;TOTAL;26,41666665;
Abrucena;2011;Demandantes;Ambos sexos;De 16 a 29 años;14,33333332;
Abrucena;2011;Demandantes;Ambos sexos;De 30 a 44 años;28,33333334;
Abrucena;2011;Demandantes;Ambos sexos;De 45 a 64 años;30,49999999;
Abrucena;2011;Demandantes;Ambos sexos;TOTAL;73,16666665;
Abrucena;2012;Demandantes;Hombres;De 16 a 29 años;10,25;
Abrucena;2012;Demandantes;Hombres;De 30 a 44 años;17,41666667;
Abrucena;2012;Demandantes;Hombres;De 45 a 64 años;25,08333333;
Abrucena;2012;Demandantes;Hombres;TOTAL;52,75;
Abrucena;2012;Demandantes;Mujeres;De 16 a 29 años;8,16666665;
Abrucena;2012;Demandantes;Mujeres;De 30 a 44 años;14,66666666;
Abrucena;2012;Demandantes;Mujeres;De 45 a 64 años;9,25;
Abrucena;2012;Demandantes;Mujeres;TOTAL;32,08333331;
Abrucena;2012;Demandantes;Ambos sexos;De 16 a 29 años;18,41666665;
Abrucena;2012;Demandantes;Ambos sexos;De 30 a 44 años;32,08333333;
Abrucena;2012;Demandantes;Ambos sexos;De 45 a 64 años;34,33333333;
Abrucena;2012;Demandantes;Ambos sexos;TOTAL;84,83333331;
Adra;2010;Demandantes;Hombres;De 16 a 29 años;485,50000001;
Adra;2010;Demandantes;Hombres;De 30 a 44 años;690,41666666;
Adra;2010;Demandantes;Hombres;De 45 a 64 años;457,50000001;
Adra;2010;Demandantes;Hombres;TOTAL;1633,41666668;
Adra;2010;Demandantes;Mujeres;De 16 a 29 años;340,58333333;
Adra;2010;Demandantes;Mujeres;De 30 a 44 años;533,99999999;
Adra;2010;Demandantes;Mujeres;De 45 a 64 años;443,33333334;
Adra;2010;Demandantes;Mujeres;TOTAL;1317,91666666;
Adra;2010;Demandantes;Ambos sexos;De 16 a 29 años;826,08333334;
Adra;2010;Demandantes;Ambos sexos;De 30 a 44 años;1224,41666665;
Adra;2010;Demandantes;Ambos sexos;De 45 a 64 años;900,83333335;
Adra;2010;Demandantes;Ambos sexos;TOTAL;2951,33333334;
Adra;2011;Demandantes;Hombres;De 16 a 29 años;425,41666665;
Adra;2011;Demandantes;Hombres;De 30 a 44 años;672,58333333;
Adra;2011;Demandantes;Hombres;De 45 a 64 años;520,99999999;
Adra;2011;Demandantes;Hombres;TOTAL;1618,99999997;
Adra;2011;Demandantes;Mujeres;De 16 a 29 años;342,75000003;
Adra;2011;Demandantes;Mujeres;De 30 a 44 años;579,25;
Adra;2011;Demandantes;Mujeres;De 45 a 64 años;495,58333332;
Adra;2011;Demandantes;Mujeres;TOTAL;1417,58333335;
Adra;2011;Demandantes;Ambos sexos;De 16 a 29 años;768,16666668;
Adra;2011;Demandantes;Ambos sexos;De 30 a 44 años;1251,83333333;
Adra;2011;Demandantes;Ambos sexos;De 45 a 64 años;1016,58333331;
Adra;2011;Demandantes;Ambos sexos;TOTAL;3036,58333332;
Adra;2012;Demandantes;Hombres;De 16 a 29 años;372,75000001;
Adra;2012;Demandantes;Hombres;De 30 a 44 años;608,99999998;
Adra;2012;Demandantes;Hombres;De 45 a 64 años;572,16666666;
Adra;2012;Demandantes;Hombres;TOTAL;1553,91666665;
Adra;2012;Demandantes;Mujeres;De 16 a 29 años;370,08333335;
Adra;2012;Demandantes;Mujeres;De 30 a 44 años;646,00000001;
Adra;2012;Demandantes;Mujeres;De 45 a 64 años;562,33333332;
Adra;2012;Demandantes;Mujeres;TOTAL;1578,41666668;
Adra;2012;Demandantes;Ambos sexos;De 16 a 29 años;742,83333336;
Adra;2012;Demandantes;Ambos sexos;De 30 a 44 años;1254,99999999;
Adra;2012;Demandantes;Ambos sexos;De 45 a 64 años;1134,49999998;
Adra;2012;Demandantes;Ambos sexos;TOTAL;3132,33333333;
Albanchez;2010;Demandantes;Hombres;De 16 a 29 años;2,91666667;
Albanchez;2010;Demandantes;Hombres;De 30 a 44 años;8,58333334;
Albanchez;2010;Demandantes;Hombres;De 45 a 64 años;3,16666667;
Albanchez;2010;Demandantes;Hombres;TOTAL;14,66666668;
Albanchez;2010;Demandantes;Mujeres;De 16 a 29 años;1,08333334;
Albanchez;2010;Demandantes;Mujeres;De 30 a 44 años;4,16666667;
Albanchez;2010;Demandantes;Mujeres;De 45 a 64 años;2,58333334;
Albanchez;2010;Demandantes;Mujeres;TOTAL;7,83333335;
Albanchez;2010;Demandantes;Ambos sexos;De 16 a 29 años;4,00000001;
Albanchez;2010;Demandantes;Ambos sexos;De 30 a 44 años;12,75000001;
Albanchez;2010;Demandantes;Ambos sexos;De 45 a 64 años;5,75000001;
Albanchez;2010;Demandantes;Ambos sexos;TOTAL;22,50000003;
Albanchez;2011;Demandantes;Hombres;De 16 a 29 años;5,16666667;
Albanchez;2011;Demandantes;Hombres;De 30 a 44 años;11,08333333;
Albanchez;2011;Demandantes;Hombres;De 45 a 64 años;5,49999999;
Albanchez;2011;Demandantes;Hombres;TOTAL;21,74999999;
Albanchez;2011;Demandantes;Mujeres;De 16 a 29 años;3,25000001;
Albanchez;2011;Demandantes;Mujeres;De 30 a 44 años;8,16666666;
Albanchez;2011;Demandantes;Mujeres;De 45 a 64 años;2,5;
Albanchez;2011;Demandantes;Mujeres;TOTAL;13,91666667;
Albanchez;2011;Demandantes;Ambos sexos;De 16 a 29 años;8,41666668;
Albanchez;2011;Demandantes;Ambos sexos;De 30 a 44 años;19,24999999;
Albanchez;2011;Demandantes;Ambos sexos;De 45 a 64 años;7,99999999;
Albanchez;2011;Demandantes;Ambos sexos;TOTAL;35,66666666;
Albanchez;2012;Demandantes;Hombres;De 16 a 29 años;6,16666666;
Albanchez;2012;Demandantes;Hombres;De 30 a 44 años;9,25;
Albanchez;2012;Demandantes;Hombres;De 45 a 64 años;6,5;
Albanchez;2012;Demandantes;Hombres;TOTAL;21,91666666;
Albanchez;2012;Demandantes;Mujeres;De 16 a 29 años;5,41666668;
Albanchez;2012;Demandantes;Mujeres;De 30 a 44 años;12,91666666;
Albanchez;2012;Demandantes;Mujeres;De 45 a 64 años;2,5;
Albanchez;2012;Demandantes;Mujeres;TOTAL;20,83333334;
Albanchez;2012;Demandantes;Ambos sexos;De 16 a 29 años;11,58333334;
Albanchez;2012;Demandantes;Ambos sexos;De 30 a 44 años;22,16666666;
Albanchez;2012;Demandantes;Ambos sexos;De 45 a 64 años;9;
Albanchez;2012;Demandantes;Ambos sexos;TOTAL;42,75;
Alboloduy;2010;Demandantes;Hombres;De 16 a 29 años;4,41666667;
Alboloduy;2010;Demandantes;Hombres;De 30 a 44 años;8,58333334;
Alboloduy;2010;Demandantes;Hombres;De 45 a 64 años;7,33333332;
Alboloduy;2010;Demandantes;Hombres;TOTAL;20,33333333;
Alboloduy;2010;Demandantes;Mujeres;De 16 a 29 años;4,25;
Alboloduy;2010;Demandantes;Mujeres;De 30 a 44 años;10,50000001;
Alboloduy;2010;Demandantes;Mujeres;De 45 a 64 años;1,75;
Alboloduy;2010;Demandantes;Mujeres;TOTAL;16,50000001;
Alboloduy;2010;Demandantes;Ambos sexos;De 16 a 29 años;8,66666667;
Alboloduy;2010;Demandantes;Ambos sexos;De 30 a 44 años;19,08333335;
Alboloduy;2010;Demandantes;Ambos sexos;De 45 a 64 años;9,08333332;
Alboloduy;2010;Demandantes;Ambos sexos;TOTAL;36,83333334;
Alboloduy;2011;Demandantes;Hombres;De 16 a 29 años;4,08333334;
Alboloduy;2011;Demandantes;Hombres;De 30 a 44 años;10,41666668;
Alboloduy;2011;Demandantes;Hombres;De 45 a 64 años;7,75;
Alboloduy;2011;Demandantes;Hombres;TOTAL;22,25000002;
Alboloduy;2011;Demandantes;Mujeres;De 16 a 29 años;5,33333334;
Alboloduy;2011;Demandantes;Mujeres;De 30 a 44 años;11,16666667;
Alboloduy;2011;Demandantes;Mujeres;De 45 a 64 años;2,08333333;
Alboloduy;2011;Demandantes;Mujeres;TOTAL;18,58333334;
Alboloduy;2011;Demandantes;Ambos sexos;De 16 a 29 años;9,41666668;
Alboloduy;2011;Demandantes;Ambos sexos;De 30 a 44 años;21,58333335;
Alboloduy;2011;Demandantes;Ambos sexos;De 45 a 64 años;9,83333333;
Alboloduy;2011;Demandantes;Ambos sexos;TOTAL;40,83333336;
Alboloduy;2012;Demandantes;Hombres;De 16 a 29 años;7,08333334;
Alboloduy;2012;Demandantes;Hombres;De 30 a 44 años;11,41666666;
Alboloduy;2012;Demandantes;Hombres;De 45 a 64 años;12,83333334;
Alboloduy;2012;Demandantes;Hombres;TOTAL;31,33333334;
Alboloduy;2012;Demandantes;Mujeres;De 16 a 29 años;4,75;
Alboloduy;2012;Demandantes;Mujeres;De 30 a 44 años;14;
Alboloduy;2012;Demandantes;Mujeres;De 45 a 64 años;3,58333332;
Alboloduy;2012;Demandantes;Mujeres;TOTAL;22,33333332;
Alboloduy;2012;Demandantes;Ambos sexos;De 16 a 29 años;11,83333334;
Alboloduy;2012;Demandantes;Ambos sexos;De 30 a 44 años;25,41666666;
Alboloduy;2012;Demandantes;Ambos sexos;De 45 a 64 años;16,41666666;
Alboloduy;2012;Demandantes;Ambos sexos;TOTAL;53,66666666;
Albox;2010;Demandantes;Hombres;De 16 a 29 años;135,08333333;
Albox;2010;Demandantes;Hombres;De 30 a 44 años;245,24999999;
Albox;2010;Demandantes;Hombres;De 45 a 64 años;195;
Albox;2010;Demandantes;Hombres;TOTAL;575,33333332;
Albox;2010;Demandantes;Mujeres;De 16 a 29 años;93,58333336;
Albox;2010;Demandantes;Mujeres;De 30 a 44 años;153,33333333;
Albox;2010;Demandantes;Mujeres;De 45 a 64 años;78,08333332;
Albox;2010;Demandantes;Mujeres;TOTAL;325,00000001;
Albox;2010;Demandantes;Ambos sexos;De 16 a 29 años;228,66666669;
Albox;2010;Demandantes;Ambos sexos;De 30 a 44 años;398,58333332;
Albox;2010;Demandantes;Ambos sexos;De 45 a 64 años;273,08333332;
Albox;2010;Demandantes;Ambos sexos;TOTAL;900,33333333;
Albox;2011;Demandantes;Hombres;De 16 a 29 años;135,41666666;
Albox;2011;Demandantes;Hombres;De 30 a 44 años;234,5833333;
Albox;2011;Demandantes;Hombres;De 45 a 64 años;186,83333332;
Albox;2011;Demandantes;Hombres;TOTAL;556,83333328;
Albox;2011;Demandantes;Mujeres;De 16 a 29 años;121,91666667;
Albox;2011;Demandantes;Mujeres;De 30 a 44 años;176,66666664;
Albox;2011;Demandantes;Mujeres;De 45 a 64 años;82,58333333;
Albox;2011;Demandantes;Mujeres;TOTAL;381,16666664;
Albox;2011;Demandantes;Ambos sexos;De 16 a 29 años;257,33333333;
Albox;2011;Demandantes;Ambos sexos;De 30 a 44 años;411,24999994;
Albox;2011;Demandantes;Ambos sexos;De 45 a 64 años;269,41666665;
Albox;2011;Demandantes;Ambos sexos;TOTAL;937,99999992;
Albox;2012;Demandantes;Hombres;De 16 a 29 años;120,99999998;
Albox;2012;Demandantes;Hombres;De 30 a 44 años;221,41666666;
Albox;2012;Demandantes;Hombres;De 45 a 64 años;205,41666667;
Albox;2012;Demandantes;Hombres;TOTAL;547,83333331;
Albox;2012;Demandantes;Mujeres;De 16 a 29 años;153,25000001;
Albox;2012;Demandantes;Mujeres;De 30 a 44 años;195,16666666;
Albox;2012;Demandantes;Mujeres;De 45 a 64 años;106,25;
Albox;2012;Demandantes;Mujeres;TOTAL;454,66666667;
Albox;2012;Demandantes;Ambos sexos;De 16 a 29 años;274,24999999;
Albox;2012;Demandantes;Ambos sexos;De 30 a 44 años;416,58333332;
Albox;2012;Demandantes;Ambos sexos;De 45 a 64 años;311,66666667;
Albox;2012;Demandantes;Ambos sexos;TOTAL;1002,49999998;
Alcolea;2010;Demandantes;Hombres;De 16 a 29 años;6,16666667;
Alcolea;2010;Demandantes;Hombres;De 30 a 44 años;9,25;
Alcolea;2010;Demandantes;Hombres;De 45 a 64 años;17,25000001;
Alcolea;2010;Demandantes;Hombres;TOTAL;32,66666668;
Alcolea;2010;Demandantes;Mujeres;De 16 a 29 años;7,75000001;
Alcolea;2010;Demandantes;Mujeres;De 30 a 44 años;14,33333333;
Alcolea;2010;Demandantes;Mujeres;De 45 a 64 años;2,16666667;
Alcolea;2010;Demandantes;Mujeres;TOTAL;24,25000001;
Alcolea;2010;Demandantes;Ambos sexos;De 16 a 29 años;13,91666668;
Alcolea;2010;Demandantes;Ambos sexos;De 30 a 44 años;23,58333333;
Alcolea;2010;Demandantes;Ambos sexos;De 45 a 64 años;19,41666668;
Alcolea;2010;Demandantes;Ambos sexos;TOTAL;56,91666669;
Alcolea;2011;Demandantes;Hombres;De 16 a 29 años;7,41666668;
Alcolea;2011;Demandantes;Hombres;De 30 a 44 años;13,41666667;
Alcolea;2011;Demandantes;Hombres;De 45 a 64 años;19,41666667;
Alcolea;2011;Demandantes;Hombres;TOTAL;40,25000002;
Alcolea;2011;Demandantes;Mujeres;De 16 a 29 años;9,16666666;
Alcolea;2011;Demandantes;Mujeres;De 30 a 44 años;13,66666668;
Alcolea;2011;Demandantes;Mujeres;De 45 a 64 años;4,25;
Alcolea;2011;Demandantes;Mujeres;TOTAL;27,08333334;
Alcolea;2011;Demandantes;Ambos sexos;De 16 a 29 años;16,58333334;
Alcolea;2011;Demandantes;Ambos sexos;De 30 a 44 años;27,08333335;
Alcolea;2011;Demandantes;Ambos sexos;De 45 a 64 años;23,66666667;
Alcolea;2011;Demandantes;Ambos sexos;TOTAL;67,33333336;
Alcolea;2012;Demandantes;Hombres;De 16 a 29 años;12,08333332;
Alcolea;2012;Demandantes;Hombres;De 30 a 44 años;13,16666666;
Alcolea;2012;Demandantes;Hombres;De 45 a 64 años;27,58333334;
Alcolea;2012;Demandantes;Hombres;TOTAL;52,83333332;
Alcolea;2012;Demandantes;Mujeres;De 16 a 29 años;10,41666667;
Alcolea;2012;Demandantes;Mujeres;De 30 a 44 años;12,91666666;
Alcolea;2012;Demandantes;Mujeres;De 45 a 64 años;7,74999999;
Alcolea;2012;Demandantes;Mujeres;TOTAL;31,08333332;
Alcolea;2012;Demandantes;Ambos sexos;De 16 a 29 años;22,49999999;
Alcolea;2012;Demandantes;Ambos sexos;De 30 a 44 años;26,08333332;
Alcolea;2012;Demandantes;Ambos sexos;De 45 a 64 años;35,33333333;
Alcolea;2012;Demandantes;Ambos sexos;TOTAL;83,91666664;
Alcóntar;2010;Demandantes;Hombres;De 16 a 29 años;4,75000001;
Alcóntar;2010;Demandantes;Hombres;De 30 a 44 años;2,16666666;
Alcóntar;2010;Demandantes;Hombres;De 45 a 64 años;9,50000001;
Alcóntar;2010;Demandantes;Hombres;TOTAL;16,41666668;
Alcóntar;2010;Demandantes;Mujeres;De 16 a 29 años;3;
Alcóntar;2010;Demandantes;Mujeres;De 30 a 44 años;1,91666667;
Alcóntar;2010;Demandantes;Mujeres;De 45 a 64 años;3,25;
Alcóntar;2010;Demandantes;Mujeres;TOTAL;8,16666667;
Alcóntar;2010;Demandantes;Ambos sexos;De 16 a 29 años;7,75000001;
Alcóntar;2010;Demandantes;Ambos sexos;De 30 a 44 años;4,08333333;
Alcóntar;2010;Demandantes;Ambos sexos;De 45 a 64 años;12,75000001;
Alcóntar;2010;Demandantes;Ambos sexos;TOTAL;24,58333335;
Alcóntar;2011;Demandantes;Hombres;De 16 a 29 años;2,33333333;
Alcóntar;2011;Demandantes;Hombres;De 30 a 44 años;3,08333333;
Alcóntar;2011;Demandantes;Hombres;De 45 a 64 años;10,33333333;
Alcóntar;2011;Demandantes;Hombres;TOTAL;15,74999999;
Alcóntar;2011;Demandantes;Mujeres;De 16 a 29 años;2,08333332;
Alcóntar;2011;Demandantes;Mujeres;De 30 a 44 años;2,33333333;
Alcóntar;2011;Demandantes;Mujeres;De 45 a 64 años;4,16666666;
Alcóntar;2011;Demandantes;Mujeres;TOTAL;8,58333331;
Alcóntar;2011;Demandantes;Ambos sexos;De 16 a 29 años;4,41666665;
Alcóntar;2011;Demandantes;Ambos sexos;De 30 a 44 años;5,41666666;
Alcóntar;2011;Demandantes;Ambos sexos;De 45 a 64 años;14,49999999;
Alcóntar;2011;Demandantes;Ambos sexos;TOTAL;24,3333333;
Alcóntar;2012;Demandantes;Hombres;De 16 a 29 años;4,66666666;
Alcóntar;2012;Demandantes;Hombres;De 30 a 44 años;5,33333333;
Alcóntar;2012;Demandantes;Hombres;De 45 a 64 años;11,83333335;
Alcóntar;2012;Demandantes;Hombres;TOTAL;21,83333334;
Alcóntar;2012;Demandantes;Mujeres;De 16 a 29 años;2,25;
Alcóntar;2012;Demandantes;Mujeres;De 30 a 44 años;3,5;
Alcóntar;2012;Demandantes;Mujeres;De 45 a 64 años;2,83333333;
Alcóntar;2012;Demandantes;Mujeres;TOTAL;8,58333333;
Alcóntar;2012;Demandantes;Ambos sexos;De 16 a 29 años;6,91666666;
Alcóntar;2012;Demandantes;Ambos sexos;De 30 a 44 años;8,83333333;
Alcóntar;2012;Demandantes;Ambos sexos;De 45 a 64 años;14,66666668;
Alcóntar;2012;Demandantes;Ambos sexos;TOTAL;30,41666667;
Alcudia de Monteagud;2010;Demandantes;Hombres;De 16 a 29 años;1,83333333;
Alcudia de Monteagud;2010;Demandantes;Hombres;De 30 a 44 años;2;
Alcudia de Monteagud;2010;Demandantes;Hombres;De 45 a 64 años;2,16666667;
Alcudia de Monteagud;2010;Demandantes;Hombres;TOTAL;6;
