Territorio;Anual;Medida;Sexo;Edad;Valor;
Lucainena de las Torres;2010;Demandantes;Ambos sexos;De 16 a 29 años;10,08333331;
Lucainena de las Torres;2010;Demandantes;Ambos sexos;De 30 a 44 años;20,3333333;
Lucainena de las Torres;2010;Demandantes;Ambos sexos;De 45 a 64 años;12,33333332;
Lucainena de las Torres;2010;Demandantes;Ambos sexos;TOTAL;42,74999993;
Lucainena de las Torres;2011;Demandantes;Hombres;De 16 a 29 años;4,66666668;
Lucainena de las Torres;2011;Demandantes;Hombres;De 30 a 44 años;15,16666666;
Lucainena de las Torres;2011;Demandantes;Hombres;De 45 a 64 años;9,33333332;
Lucainena de las Torres;2011;Demandantes;Hombres;TOTAL;29,16666666;
Lucainena de las Torres;2011;Demandantes;Mujeres;De 16 a 29 años;2,66666666;
Lucainena de las Torres;2011;Demandantes;Mujeres;De 30 a 44 años;6,33333334;
Lucainena de las Torres;2011;Demandantes;Mujeres;De 45 a 64 años;4,16666666;
Lucainena de las Torres;2011;Demandantes;Mujeres;TOTAL;13,16666666;
Lucainena de las Torres;2011;Demandantes;Ambos sexos;De 16 a 29 años;7,33333334;
Lucainena de las Torres;2011;Demandantes;Ambos sexos;De 30 a 44 años;21,5;
Lucainena de las Torres;2011;Demandantes;Ambos sexos;De 45 a 64 años;13,49999998;
Lucainena de las Torres;2011;Demandantes;Ambos sexos;TOTAL;42,33333332;
Lucainena de las Torres;2012;Demandantes;Hombres;De 16 a 29 años;4;
Lucainena de las Torres;2012;Demandantes;Hombres;De 30 a 44 años;14,16666668;
Lucainena de las Torres;2012;Demandantes;Hombres;De 45 a 64 años;7;
Lucainena de las Torres;2012;Demandantes;Hombres;TOTAL;25,16666668;
Lucainena de las Torres;2012;Demandantes;Mujeres;De 16 a 29 años;3,24999999;
Lucainena de las Torres;2012;Demandantes;Mujeres;De 30 a 44 años;7,58333333;
Lucainena de las Torres;2012;Demandantes;Mujeres;De 45 a 64 años;4,33333334;
Lucainena de las Torres;2012;Demandantes;Mujeres;TOTAL;15,16666666;
Lucainena de las Torres;2012;Demandantes;Ambos sexos;De 16 a 29 años;7,24999999;
Lucainena de las Torres;2012;Demandantes;Ambos sexos;De 30 a 44 años;21,75000001;
Lucainena de las Torres;2012;Demandantes;Ambos sexos;De 45 a 64 años;11,33333334;
Lucainena de las Torres;2012;Demandantes;Ambos sexos;TOTAL;40,33333334;
Lúcar;2010;Demandantes;Hombres;De 16 a 29 años;6,91666667;
Lúcar;2010;Demandantes;Hombres;De 30 a 44 años;13,91666667;
Lúcar;2010;Demandantes;Hombres;De 45 a 64 años;12,41666667;
Lúcar;2010;Demandantes;Hombres;TOTAL;33,25000001;
Lúcar;2010;Demandantes;Mujeres;De 16 a 29 años;5,33333332;
Lúcar;2010;Demandantes;Mujeres;De 30 a 44 años;12,16666667;
Lúcar;2010;Demandantes;Mujeres;De 45 a 64 años;8,83333334;
Lúcar;2010;Demandantes;Mujeres;TOTAL;26,33333333;
Lúcar;2010;Demandantes;Ambos sexos;De 16 a 29 años;12,24999999;
Lúcar;2010;Demandantes;Ambos sexos;De 30 a 44 años;26,08333334;
Lúcar;2010;Demandantes;Ambos sexos;De 45 a 64 años;21,25000001;
Lúcar;2010;Demandantes;Ambos sexos;TOTAL;59,58333334;
Lúcar;2011;Demandantes;Hombres;De 16 a 29 años;5,58333333;
Lúcar;2011;Demandantes;Hombres;De 30 a 44 años;12,74999999;
Lúcar;2011;Demandantes;Hombres;De 45 a 64 años;16,91666667;
Lúcar;2011;Demandantes;Hombres;TOTAL;35,24999999;
Lúcar;2011;Demandantes;Mujeres;De 16 a 29 años;5,91666667;
Lúcar;2011;Demandantes;Mujeres;De 30 a 44 años;13,66666666;
Lúcar;2011;Demandantes;Mujeres;De 45 a 64 años;7,58333332;
Lúcar;2011;Demandantes;Mujeres;TOTAL;27,16666665;
Lúcar;2011;Demandantes;Ambos sexos;De 16 a 29 años;11,5;
Lúcar;2011;Demandantes;Ambos sexos;De 30 a 44 años;26,41666665;
Lúcar;2011;Demandantes;Ambos sexos;De 45 a 64 años;24,49999999;
Lúcar;2011;Demandantes;Ambos sexos;TOTAL;62,41666664;
Lúcar;2012;Demandantes;Hombres;De 16 a 29 años;5,41666666;
Lúcar;2012;Demandantes;Hombres;De 30 a 44 años;16,16666667;
Lúcar;2012;Demandantes;Hombres;De 45 a 64 años;19,25;
Lúcar;2012;Demandantes;Hombres;TOTAL;40,83333333;
Lúcar;2012;Demandantes;Mujeres;De 16 a 29 años;7,58333334;
Lúcar;2012;Demandantes;Mujeres;De 30 a 44 años;13,16666667;
Lúcar;2012;Demandantes;Mujeres;De 45 a 64 años;9,66666666;
Lúcar;2012;Demandantes;Mujeres;TOTAL;30,41666667;
Lúcar;2012;Demandantes;Ambos sexos;De 16 a 29 años;13;
Lúcar;2012;Demandantes;Ambos sexos;De 30 a 44 años;29,33333334;
Lúcar;2012;Demandantes;Ambos sexos;De 45 a 64 años;28,91666666;
Lúcar;2012;Demandantes;Ambos sexos;TOTAL;71,25;
Macael;2010;Demandantes;Hombres;De 16 a 29 años;103,58333334;
Macael;2010;Demandantes;Hombres;De 30 a 44 años;154;
Macael;2010;Demandantes;Hombres;De 45 a 64 años;130,83333334;
Macael;2010;Demandantes;Hombres;TOTAL;388,41666668;
Macael;2010;Demandantes;Mujeres;De 16 a 29 años;68,33333333;
Macael;2010;Demandantes;Mujeres;De 30 a 44 años;142,33333336;
Macael;2010;Demandantes;Mujeres;De 45 a 64 años;90,08333333;
Macael;2010;Demandantes;Mujeres;TOTAL;300,75000002;
Macael;2010;Demandantes;Ambos sexos;De 16 a 29 años;171,91666667;
Macael;2010;Demandantes;Ambos sexos;De 30 a 44 años;296,33333336;
Macael;2010;Demandantes;Ambos sexos;De 45 a 64 años;220,91666667;
Macael;2010;Demandantes;Ambos sexos;TOTAL;689,1666667;
Macael;2011;Demandantes;Hombres;De 16 a 29 años;97,99999998;
Macael;2011;Demandantes;Hombres;De 30 a 44 años;159,75;
Macael;2011;Demandantes;Hombres;De 45 a 64 años;144,08333333;
Macael;2011;Demandantes;Hombres;TOTAL;401,83333331;
Macael;2011;Demandantes;Mujeres;De 16 a 29 años;81,58333333;
Macael;2011;Demandantes;Mujeres;De 30 a 44 años;168,00000002;
Macael;2011;Demandantes;Mujeres;De 45 a 64 años;121,41666667;
Macael;2011;Demandantes;Mujeres;TOTAL;371,00000002;
Macael;2011;Demandantes;Ambos sexos;De 16 a 29 años;179,58333331;
Macael;2011;Demandantes;Ambos sexos;De 30 a 44 años;327,75000002;
Macael;2011;Demandantes;Ambos sexos;De 45 a 64 años;265,5;
Macael;2011;Demandantes;Ambos sexos;TOTAL;772,83333333;
Macael;2012;Demandantes;Hombres;De 16 a 29 años;89;
Macael;2012;Demandantes;Hombres;De 30 a 44 años;166,91666666;
Macael;2012;Demandantes;Hombres;De 45 a 64 años;171,16666667;
Macael;2012;Demandantes;Hombres;TOTAL;427,08333333;
Macael;2012;Demandantes;Mujeres;De 16 a 29 años;79,83333332;
Macael;2012;Demandantes;Mujeres;De 30 a 44 años;191,00000002;
Macael;2012;Demandantes;Mujeres;De 45 a 64 años;161,16666665;
Macael;2012;Demandantes;Mujeres;TOTAL;431,99999999;
Macael;2012;Demandantes;Ambos sexos;De 16 a 29 años;168,83333332;
Macael;2012;Demandantes;Ambos sexos;De 30 a 44 años;357,91666668;
Macael;2012;Demandantes;Ambos sexos;De 45 a 64 años;332,33333332;
Macael;2012;Demandantes;Ambos sexos;TOTAL;859,08333332;
María;2010;Demandantes;Hombres;De 16 a 29 años;14,24999999;
María;2010;Demandantes;Hombres;De 30 a 44 años;13,91666667;
María;2010;Demandantes;Hombres;De 45 a 64 años;15,41666667;
María;2010;Demandantes;Hombres;TOTAL;43,58333333;
María;2010;Demandantes;Mujeres;De 16 a 29 años;5,33333334;
María;2010;Demandantes;Mujeres;De 30 a 44 años;11,16666666;
María;2010;Demandantes;Mujeres;De 45 a 64 años;6,24999999;
María;2010;Demandantes;Mujeres;TOTAL;22,74999999;
María;2010;Demandantes;Ambos sexos;De 16 a 29 años;19,58333333;
María;2010;Demandantes;Ambos sexos;De 30 a 44 años;25,08333333;
María;2010;Demandantes;Ambos sexos;De 45 a 64 años;21,66666666;
María;2010;Demandantes;Ambos sexos;TOTAL;66,33333332;
María;2011;Demandantes;Hombres;De 16 a 29 años;13,99999999;
María;2011;Demandantes;Hombres;De 30 a 44 años;14,91666667;
María;2011;Demandantes;Hombres;De 45 a 64 años;16,83333333;
María;2011;Demandantes;Hombres;TOTAL;45,74999999;
María;2011;Demandantes;Mujeres;De 16 a 29 años;7,83333333;
María;2011;Demandantes;Mujeres;De 30 a 44 años;14,41666664;
María;2011;Demandantes;Mujeres;De 45 a 64 años;6,49999999;
María;2011;Demandantes;Mujeres;TOTAL;28,74999996;
María;2011;Demandantes;Ambos sexos;De 16 a 29 años;21,83333332;
María;2011;Demandantes;Ambos sexos;De 30 a 44 años;29,33333331;
María;2011;Demandantes;Ambos sexos;De 45 a 64 años;23,33333332;
María;2011;Demandantes;Ambos sexos;TOTAL;74,49999995;
María;2012;Demandantes;Hombres;De 16 a 29 años;14,49999999;
María;2012;Demandantes;Hombres;De 30 a 44 años;14,83333333;
María;2012;Demandantes;Hombres;De 45 a 64 años;16,91666667;
María;2012;Demandantes;Hombres;TOTAL;46,24999999;
María;2012;Demandantes;Mujeres;De 16 a 29 años;6,16666667;
María;2012;Demandantes;Mujeres;De 30 a 44 años;16,66666667;
María;2012;Demandantes;Mujeres;De 45 a 64 años;8,91666667;
María;2012;Demandantes;Mujeres;TOTAL;31,75000001;
María;2012;Demandantes;Ambos sexos;De 16 a 29 años;20,66666666;
María;2012;Demandantes;Ambos sexos;De 30 a 44 años;31,5;
María;2012;Demandantes;Ambos sexos;De 45 a 64 años;25,83333334;
María;2012;Demandantes;Ambos sexos;TOTAL;78;
Mojácar;2010;Demandantes;Hombres;De 16 a 29 años;47,33333333;
Mojácar;2010;Demandantes;Hombres;De 30 a 44 años;97,74999999;
Mojácar;2010;Demandantes;Hombres;De 45 a 64 años;88,41666668;
Mojácar;2010;Demandantes;Hombres;TOTAL;233,5;
Mojácar;2010;Demandantes;Mujeres;De 16 a 29 años;46,25000001;
Mojácar;2010;Demandantes;Mujeres;De 30 a 44 años;97,5;
Mojácar;2010;Demandantes;Mujeres;De 45 a 64 años;98,58333334;
Mojácar;2010;Demandantes;Mujeres;TOTAL;242,33333335;
Mojácar;2010;Demandantes;Ambos sexos;De 16 a 29 años;93,58333334;
Mojácar;2010;Demandantes;Ambos sexos;De 30 a 44 años;195,24999999;
Mojácar;2010;Demandantes;Ambos sexos;De 45 a 64 años;187,00000002;
Mojácar;2010;Demandantes;Ambos sexos;TOTAL;475,83333335;
Mojácar;2011;Demandantes;Hombres;De 16 a 29 años;42,5;
Mojácar;2011;Demandantes;Hombres;De 30 a 44 años;89,41666669;
Mojácar;2011;Demandantes;Hombres;De 45 a 64 años;96,83333336;
Mojácar;2011;Demandantes;Hombres;TOTAL;228,75000005;
Mojácar;2011;Demandantes;Mujeres;De 16 a 29 años;44,5;
Mojácar;2011;Demandantes;Mujeres;De 30 a 44 años;94,41666666;
Mojácar;2011;Demandantes;Mujeres;De 45 a 64 años;110,00000001;
Mojácar;2011;Demandantes;Mujeres;TOTAL;248,91666667;
Mojácar;2011;Demandantes;Ambos sexos;De 16 a 29 años;87;
Mojácar;2011;Demandantes;Ambos sexos;De 30 a 44 años;183,83333335;
Mojácar;2011;Demandantes;Ambos sexos;De 45 a 64 años;206,83333337;
Mojácar;2011;Demandantes;Ambos sexos;TOTAL;477,66666672;
Mojácar;2012;Demandantes;Hombres;De 16 a 29 años;38,99999999;
Mojácar;2012;Demandantes;Hombres;De 30 a 44 años;95,83333336;
Mojácar;2012;Demandantes;Hombres;De 45 a 64 años;109,91666666;
Mojácar;2012;Demandantes;Hombres;TOTAL;244,75000001;
Mojácar;2012;Demandantes;Mujeres;De 16 a 29 años;38,08333331;
Mojácar;2012;Demandantes;Mujeres;De 30 a 44 años;117,41666669;
Mojácar;2012;Demandantes;Mujeres;De 45 a 64 años;115,49999998;
Mojácar;2012;Demandantes;Mujeres;TOTAL;270,99999998;
Mojácar;2012;Demandantes;Ambos sexos;De 16 a 29 años;77,0833333;
Mojácar;2012;Demandantes;Ambos sexos;De 30 a 44 años;213,25000005;
Mojácar;2012;Demandantes;Ambos sexos;De 45 a 64 años;225,41666664;
Mojácar;2012;Demandantes;Ambos sexos;TOTAL;515,74999999;
Nacimiento;2010;Demandantes;Hombres;De 16 a 29 años;1,33333334;
Nacimiento;2010;Demandantes;Hombres;De 30 a 44 años;2,66666667;
Nacimiento;2010;Demandantes;Hombres;De 45 a 64 años;3,75;
Nacimiento;2010;Demandantes;Hombres;TOTAL;7,75000001;
Nacimiento;2010;Demandantes;Mujeres;De 16 a 29 años;3,25;
Nacimiento;2010;Demandantes;Mujeres;De 30 a 44 años;3,33333333;
Nacimiento;2010;Demandantes;Mujeres;De 45 a 64 años;2,66666666;
Nacimiento;2010;Demandantes;Mujeres;TOTAL;9,24999999;
Nacimiento;2010;Demandantes;Ambos sexos;De 16 a 29 años;4,58333334;
Nacimiento;2010;Demandantes;Ambos sexos;De 30 a 44 años;6;
Nacimiento;2010;Demandantes;Ambos sexos;De 45 a 64 años;6,41666666;
Nacimiento;2010;Demandantes;Ambos sexos;TOTAL;17;
Nacimiento;2011;Demandantes;Hombres;De 16 a 29 años;1,33333334;
Nacimiento;2011;Demandantes;Hombres;De 30 a 44 años;3,83333333;
Nacimiento;2011;Demandantes;Hombres;De 45 a 64 años;6,24999999;
Nacimiento;2011;Demandantes;Hombres;TOTAL;11,41666666;
Nacimiento;2011;Demandantes;Mujeres;De 16 a 29 años;2,58333333;
Nacimiento;2011;Demandantes;Mujeres;De 30 a 44 años;3,66666667;
Nacimiento;2011;Demandantes;Mujeres;De 45 a 64 años;4,08333333;
Nacimiento;2011;Demandantes;Mujeres;TOTAL;10,33333333;
Nacimiento;2011;Demandantes;Ambos sexos;De 16 a 29 años;3,91666667;
Nacimiento;2011;Demandantes;Ambos sexos;De 30 a 44 años;7,5;
Nacimiento;2011;Demandantes;Ambos sexos;De 45 a 64 años;10,33333332;
Nacimiento;2011;Demandantes;Ambos sexos;TOTAL;21,74999999;
Nacimiento;2012;Demandantes;Hombres;De 16 a 29 años;3,83333334;
Nacimiento;2012;Demandantes;Hombres;De 30 a 44 años;3,91666666;
Nacimiento;2012;Demandantes;Hombres;De 45 a 64 años;7,25000001;
Nacimiento;2012;Demandantes;Hombres;TOTAL;15,00000001;
Nacimiento;2012;Demandantes;Mujeres;De 16 a 29 años;1,41666666;
Nacimiento;2012;Demandantes;Mujeres;De 30 a 44 años;3,08333333;
Nacimiento;2012;Demandantes;Mujeres;De 45 a 64 años;4,5;
Nacimiento;2012;Demandantes;Mujeres;TOTAL;8,99999999;
Nacimiento;2012;Demandantes;Ambos sexos;De 16 a 29 años;5,25;
Nacimiento;2012;Demandantes;Ambos sexos;De 30 a 44 años;6,99999999;
Nacimiento;2012;Demandantes;Ambos sexos;De 45 a 64 años;11,75000001;
Nacimiento;2012;Demandantes;Ambos sexos;TOTAL;24;
Níjar;2010;Demandantes;Hombres;De 16 a 29 años;383,41666668;
Níjar;2010;Demandantes;Hombres;De 30 a 44 años;816,99999999;
Níjar;2010;Demandantes;Hombres;De 45 a 64 años;423;
Níjar;2010;Demandantes;Hombres;TOTAL;1623,41666667;
Níjar;2010;Demandantes;Mujeres;De 16 a 29 años;312,33333334;
Níjar;2010;Demandantes;Mujeres;De 30 a 44 años;493,91666668;
Níjar;2010;Demandantes;Mujeres;De 45 a 64 años;261,50000001;
Níjar;2010;Demandantes;Mujeres;TOTAL;1067,75000003;
Níjar;2010;Demandantes;Ambos sexos;De 16 a 29 años;695,75000002;
Níjar;2010;Demandantes;Ambos sexos;De 30 a 44 años;1310,91666667;
Níjar;2010;Demandantes;Ambos sexos;De 45 a 64 años;684,50000001;
Níjar;2010;Demandantes;Ambos sexos;TOTAL;2691,1666667;
Níjar;2011;Demandantes;Hombres;De 16 a 29 años;302,75;
Níjar;2011;Demandantes;Hombres;De 30 a 44 años;696,66666664;
Níjar;2011;Demandantes;Hombres;De 45 a 64 años;450,00000002;
Níjar;2011;Demandantes;Hombres;TOTAL;1449,41666666;
Níjar;2011;Demandantes;Mujeres;De 16 a 29 años;276,49999999;
Níjar;2011;Demandantes;Mujeres;De 30 a 44 años;465,83333335;
Níjar;2011;Demandantes;Mujeres;De 45 a 64 años;297,3333333;
Níjar;2011;Demandantes;Mujeres;TOTAL;1039,66666664;
Níjar;2011;Demandantes;Ambos sexos;De 16 a 29 años;579,24999999;
Níjar;2011;Demandantes;Ambos sexos;De 30 a 44 años;1162,49999999;
Níjar;2011;Demandantes;Ambos sexos;De 45 a 64 años;747,33333332;
Níjar;2011;Demandantes;Ambos sexos;TOTAL;2489,0833333;
Níjar;2012;Demandantes;Hombres;De 16 a 29 años;256,24999999;
Níjar;2012;Demandantes;Hombres;De 30 a 44 años;669,24999999;
Níjar;2012;Demandantes;Hombres;De 45 a 64 años;529,41666664;
Níjar;2012;Demandantes;Hombres;TOTAL;1454,91666662;
Níjar;2012;Demandantes;Mujeres;De 16 a 29 años;297,83333334;
Níjar;2012;Demandantes;Mujeres;De 30 a 44 años;506,08333332;
Níjar;2012;Demandantes;Mujeres;De 45 a 64 años;343,91666667;
Níjar;2012;Demandantes;Mujeres;TOTAL;1147,83333333;
Níjar;2012;Demandantes;Ambos sexos;De 16 a 29 años;554,08333333;
Níjar;2012;Demandantes;Ambos sexos;De 30 a 44 años;1175,33333331;
Níjar;2012;Demandantes;Ambos sexos;De 45 a 64 años;873,33333331;
Níjar;2012;Demandantes;Ambos sexos;TOTAL;2602,74999995;
Ohanes;2010;Demandantes;Hombres;De 16 a 29 años;15,08333333;
Ohanes;2010;Demandantes;Hombres;De 30 a 44 años;16,5;
Ohanes;2010;Demandantes;Hombres;De 45 a 64 años;10,24999999;
Ohanes;2010;Demandantes;Hombres;TOTAL;41,83333332;
Ohanes;2010;Demandantes;Mujeres;De 16 a 29 años;6,5;
Ohanes;2010;Demandantes;Mujeres;De 30 a 44 años;7,41666667;
Ohanes;2010;Demandantes;Mujeres;De 45 a 64 años;3,33333333;
Ohanes;2010;Demandantes;Mujeres;TOTAL;17,25;
Ohanes;2010;Demandantes;Ambos sexos;De 16 a 29 años;21,58333333;
Ohanes;2010;Demandantes;Ambos sexos;De 30 a 44 años;23,91666667;
Ohanes;2010;Demandantes;Ambos sexos;De 45 a 64 años;13,58333332;
Ohanes;2010;Demandantes;Ambos sexos;TOTAL;59,08333332;
Ohanes;2011;Demandantes;Hombres;De 16 a 29 años;12,83333334;
Ohanes;2011;Demandantes;Hombres;De 30 a 44 años;16,08333333;
Ohanes;2011;Demandantes;Hombres;De 45 a 64 años;14,16666667;
Ohanes;2011;Demandantes;Hombres;TOTAL;43,08333334;
Ohanes;2011;Demandantes;Mujeres;De 16 a 29 años;6,75000002;
Ohanes;2011;Demandantes;Mujeres;De 30 a 44 años;8,58333332;
Ohanes;2011;Demandantes;Mujeres;De 45 a 64 años;4,25000001;
Ohanes;2011;Demandantes;Mujeres;TOTAL;19,58333335;
Ohanes;2011;Demandantes;Ambos sexos;De 16 a 29 años;19,58333336;
Ohanes;2011;Demandantes;Ambos sexos;De 30 a 44 años;24,66666665;
Ohanes;2011;Demandantes;Ambos sexos;De 45 a 64 años;18,41666668;
Ohanes;2011;Demandantes;Ambos sexos;TOTAL;62,66666669;
Ohanes;2012;Demandantes;Hombres;De 16 a 29 años;16,24999999;
Ohanes;2012;Demandantes;Hombres;De 30 a 44 años;21,58333333;
Ohanes;2012;Demandantes;Hombres;De 45 a 64 años;14,41666666;
Ohanes;2012;Demandantes;Hombres;TOTAL;52,24999998;
Ohanes;2012;Demandantes;Mujeres;De 16 a 29 años;6,91666667;
Ohanes;2012;Demandantes;Mujeres;De 30 a 44 años;9,16666666;
Ohanes;2012;Demandantes;Mujeres;De 45 a 64 años;3,75;
Ohanes;2012;Demandantes;Mujeres;TOTAL;19,83333333;
Ohanes;2012;Demandantes;Ambos sexos;De 16 a 29 años;23,16666666;
Ohanes;2012;Demandantes;Ambos sexos;De 30 a 44 años;30,74999999;
Ohanes;2012;Demandantes;Ambos sexos;De 45 a 64 años;18,16666666;
Ohanes;2012;Demandantes;Ambos sexos;TOTAL;72,08333331;
Olula de Castro;2010;Demandantes;Hombres;De 16 a 29 años;0,33333333;
Olula de Castro;2010;Demandantes;Hombres;De 30 a 44 años;0,16666666;
Olula de Castro;2010;Demandantes;Hombres;De 45 a 64 años;0,16666666;
Olula de Castro;2010;Demandantes;Hombres;TOTAL;0,66666665;
Olula de Castro;2010;Demandantes;Mujeres;De 16 a 29 años;0,41666667;
Olula de Castro;2010;Demandantes;Mujeres;De 30 a 44 años;-;
Olula de Castro;2010;Demandantes;Mujeres;De 45 a 64 años;0,16666667;
Olula de Castro;2010;Demandantes;Mujeres;TOTAL;0,58333334;
Olula de Castro;2010;Demandantes;Ambos sexos;De 16 a 29 años;0,75;
Olula de Castro;2010;Demandantes;Ambos sexos;De 30 a 44 años;0,16666666;
Olula de Castro;2010;Demandantes;Ambos sexos;De 45 a 64 años;0,33333333;
Olula de Castro;2010;Demandantes;Ambos sexos;TOTAL;1,24999999;
Olula de Castro;2011;Demandantes;Hombres;De 16 a 29 años;0,25;
Olula de Castro;2011;Demandantes;Hombres;De 30 a 44 años;-;
Olula de Castro;2011;Demandantes;Hombres;De 45 a 64 años;0,5;
Olula de Castro;2011;Demandantes;Hombres;TOTAL;0,75;
Olula de Castro;2011;Demandantes;Mujeres;De 16 a 29 años;0,75;
Olula de Castro;2011;Demandantes;Mujeres;De 30 a 44 años;-;
Olula de Castro;2011;Demandantes;Mujeres;De 45 a 64 años;0,41666666;
Olula de Castro;2011;Demandantes;Mujeres;TOTAL;1,16666666;
Olula de Castro;2011;Demandantes;Ambos sexos;De 16 a 29 años;1;
Olula de Castro;2011;Demandantes;Ambos sexos;De 30 a 44 años;-;
Olula de Castro;2011;Demandantes;Ambos sexos;De 45 a 64 años;0,91666666;
Olula de Castro;2011;Demandantes;Ambos sexos;TOTAL;1,91666666;
Olula de Castro;2012;Demandantes;Hombres;De 16 a 29 años;1,16666667;
Olula de Castro;2012;Demandantes;Hombres;De 30 a 44 años;0,08333333;
Olula de Castro;2012;Demandantes;Hombres;De 45 a 64 años;1,33333333;
Olula de Castro;2012;Demandantes;Hombres;TOTAL;2,58333333;
Olula de Castro;2012;Demandantes;Mujeres;De 16 a 29 años;-;
Olula de Castro;2012;Demandantes;Mujeres;De 30 a 44 años;0,33333333;
Olula de Castro;2012;Demandantes;Mujeres;De 45 a 64 años;0,08333333;
Olula de Castro;2012;Demandantes;Mujeres;TOTAL;0,41666666;
Olula de Castro;2012;Demandantes;Ambos sexos;De 16 a 29 años;1,16666667;
Olula de Castro;2012;Demandantes;Ambos sexos;De 30 a 44 años;0,41666666;
Olula de Castro;2012;Demandantes;Ambos sexos;De 45 a 64 años;1,41666666;
Olula de Castro;2012;Demandantes;Ambos sexos;TOTAL;2,99999999;
Olula del Río;2010;Demandantes;Hombres;De 16 a 29 años;89,41666663;
Olula del Río;2010;Demandantes;Hombres;De 30 a 44 años;220,41666664;
Olula del Río;2010;Demandantes;Hombres;De 45 a 64 años;181,08333337;
Olula del Río;2010;Demandantes;Hombres;TOTAL;490,91666664;
Olula del Río;2010;Demandantes;Mujeres;De 16 a 29 años;82,33333333;
Olula del Río;2010;Demandantes;Mujeres;De 30 a 44 años;182,66666667;
Olula del Río;2010;Demandantes;Mujeres;De 45 a 64 años;101,41666667;
Olula del Río;2010;Demandantes;Mujeres;TOTAL;366,41666667;
Olula del Río;2010;Demandantes;Ambos sexos;De 16 a 29 años;171,74999996;
Olula del Río;2010;Demandantes;Ambos sexos;De 30 a 44 años;403,08333331;
Olula del Río;2010;Demandantes;Ambos sexos;De 45 a 64 años;282,50000004;
Olula del Río;2010;Demandantes;Ambos sexos;TOTAL;857,33333331;
Olula del Río;2011;Demandantes;Hombres;De 16 a 29 años;97,08333334;
Olula del Río;2011;Demandantes;Hombres;De 30 a 44 años;209,66666668;
Olula del Río;2011;Demandantes;Hombres;De 45 a 64 años;219,91666669;
Olula del Río;2011;Demandantes;Hombres;TOTAL;526,66666671;
Olula del Río;2011;Demandantes;Mujeres;De 16 a 29 años;91,75;
Olula del Río;2011;Demandantes;Mujeres;De 30 a 44 años;192,83333334;
Olula del Río;2011;Demandantes;Mujeres;De 45 a 64 años;110,25000002;
Olula del Río;2011;Demandantes;Mujeres;TOTAL;394,83333336;
Olula del Río;2011;Demandantes;Ambos sexos;De 16 a 29 años;188,83333334;
Olula del Río;2011;Demandantes;Ambos sexos;De 30 a 44 años;402,50000002;
Olula del Río;2011;Demandantes;Ambos sexos;De 45 a 64 años;330,16666671;
Olula del Río;2011;Demandantes;Ambos sexos;TOTAL;921,50000007;
Olula del Río;2012;Demandantes;Hombres;De 16 a 29 años;86,58333334;
Olula del Río;2012;Demandantes;Hombres;De 30 a 44 años;202,33333332;
Olula del Río;2012;Demandantes;Hombres;De 45 a 64 años;248,58333334;
Olula del Río;2012;Demandantes;Hombres;TOTAL;537,5;
Olula del Río;2012;Demandantes;Mujeres;De 16 a 29 años;95,25;
Olula del Río;2012;Demandantes;Mujeres;De 30 a 44 años;213,33333332;
Olula del Río;2012;Demandantes;Mujeres;De 45 a 64 años;143,66666667;
Olula del Río;2012;Demandantes;Mujeres;TOTAL;452,24999999;
Olula del Río;2012;Demandantes;Ambos sexos;De 16 a 29 años;181,83333334;
Olula del Río;2012;Demandantes;Ambos sexos;De 30 a 44 años;415,66666664;
Olula del Río;2012;Demandantes;Ambos sexos;De 45 a 64 años;392,25000001;
Olula del Río;2012;Demandantes;Ambos sexos;TOTAL;989,74999999;
Oria;2010;Demandantes;Hombres;De 16 a 29 años;22,41666665;
Oria;2010;Demandantes;Hombres;De 30 a 44 años;22,83333334;
Oria;2010;Demandantes;Hombres;De 45 a 64 años;18,66666667;
Oria;2010;Demandantes;Hombres;TOTAL;63,91666666;
Oria;2010;Demandantes;Mujeres;De 16 a 29 años;6,91666666;
Oria;2010;Demandantes;Mujeres;De 30 a 44 años;12,33333334;
Oria;2010;Demandantes;Mujeres;De 45 a 64 años;5,49999999;
