Territorio;Medida;Valor;
Aljaraque;Longitud;-7,021507;
Aljaraque;Altitud sobre el nivel del mar;30,75;
Almonaster la Real;Latitud;37,87181;
Almonaster la Real;Longitud;-6,787712;
Almonaster la Real;Altitud sobre el nivel del mar;574,54998779;
Almonte;Latitud;37,262293;
Almonte;Longitud;-6,518126;
Almonte;Altitud sobre el nivel del mar;74,37999725;
Alosno;Latitud;37,549245;
Alosno;Longitud;-7,113934;
Alosno;Altitud sobre el nivel del mar;179,32000732;
Aracena;Latitud;37,8921;
Aracena;Longitud;-6,55961;
Aracena;Altitud sobre el nivel del mar;673,05999756;
Aroche;Latitud;37,944256;
Aroche;Longitud;-6,953943;
Aroche;Altitud sobre el nivel del mar;411,51000977;
Arroyomolinos de León;Latitud;38,024684;
Arroyomolinos de León;Longitud;-6,42384;
Arroyomolinos de León;Altitud sobre el nivel del mar;594,70001221;
Ayamonte;Latitud;37,214251;
Ayamonte;Longitud;-7,409304;
Ayamonte;Altitud sobre el nivel del mar;2,93000007;
Beas;Latitud;37,426171;
Beas;Longitud;-6,792004;
Beas;Altitud sobre el nivel del mar;118,94000244;
Berrocal;Latitud;37,608989;
Berrocal;Longitud;-6,542644;
Berrocal;Altitud sobre el nivel del mar;297,01000977;
Bollullos Par del Condado;Latitud;37,335877;
Bollullos Par del Condado;Longitud;-6,535482;
Bollullos Par del Condado;Altitud sobre el nivel del mar;107,51000214;
Bonares;Latitud;37,321604;
Bonares;Longitud;-6,683188;
Bonares;Altitud sobre el nivel del mar;70;
Cabezas Rubias;Latitud;37,72564;
Cabezas Rubias;Longitud;-7,087043;
Cabezas Rubias;Altitud sobre el nivel del mar;219,61999512;
Cala;Latitud;37,971878;
Cala;Longitud;-6,315515;
Cala;Altitud sobre el nivel del mar;583,4699707;
Calañas;Latitud;37,654656;
Calañas;Longitud;-6,878593;
Calañas;Altitud sobre el nivel del mar;296,98999023;
Campofrío;Latitud;37,767421;
Campofrío;Longitud;-6,572638;
Campofrío;Altitud sobre el nivel del mar;516,51000977;
Cañaveral de León;Latitud;38,014444;
Cañaveral de León;Longitud;-6,527546;
Cañaveral de León;Altitud sobre el nivel del mar;540,90997314;
Cartaya;Latitud;37,282973;
Cartaya;Longitud;-7,155092;
Cartaya;Altitud sobre el nivel del mar;19,29000092;
Castaño del Robledo;Latitud;37,895087;
Castaño del Robledo;Longitud;-6,70367;
Castaño del Robledo;Altitud sobre el nivel del mar;743,03997803;
Chucena;Latitud;37,361813;
Chucena;Longitud;-6,393668;
Chucena;Altitud sobre el nivel del mar;144,58000183;
Corteconcepción;Latitud;37,895863;
Corteconcepción;Longitud;-6,506386;
Corteconcepción;Altitud sobre el nivel del mar;577,76000977;
Cortegana;Latitud;37,910201;
Cortegana;Longitud;-6,820645;
Cortegana;Altitud sobre el nivel del mar;672,84002686;
Cortelazor;Latitud;37,935812;
Cortelazor;Longitud;-6,624681;
Cortelazor;Altitud sobre el nivel del mar;621,32000732;
Cumbres de Enmedio;Latitud;38,072467;
Cumbres de Enmedio;Longitud;-6,693135;
Cumbres de Enmedio;Altitud sobre el nivel del mar;589,2199707;
Cumbres de San Bartolomé;Latitud;38,077346;
Cumbres de San Bartolomé;Longitud;-6,74326;
Cumbres de San Bartolomé;Altitud sobre el nivel del mar;578,73999023;
Cumbres Mayores;Latitud;38,06235;
Cumbres Mayores;Longitud;-6,646758;
Cumbres Mayores;Altitud sobre el nivel del mar;685,04998779;
El Almendro;Latitud;37,507055;
El Almendro;Longitud;-7,270293;
El Almendro;Altitud sobre el nivel del mar;231,13000488;
El Campillo;Latitud;37,69324;
El Campillo;Longitud;-6,629671;
El Campillo;Altitud sobre el nivel del mar;430,8500061;
El Cerro de Andévalo;Latitud;37,735233;
El Cerro de Andévalo;Longitud;-6,939448;
El Cerro de Andévalo;Altitud sobre el nivel del mar;299,07998657;
El Granado;Latitud;37,52076;
El Granado;Longitud;-7,416505;
El Granado;Altitud sobre el nivel del mar;135;
Encinasola;Latitud;38,134898;
Encinasola;Longitud;-6,872594;
Encinasola;Altitud sobre el nivel del mar;427,29998779;
Escacena del Campo;Latitud;37,410155;
Escacena del Campo;Longitud;-6,389107;
Escacena del Campo;Altitud sobre el nivel del mar;169,75;
Fuenteheridos;Latitud;37,903759;
Fuenteheridos;Longitud;-6,661149;
Fuenteheridos;Altitud sobre el nivel del mar;703,07000732;
Galaroza;Latitud;37,926461;
Galaroza;Longitud;-6,712125;
Galaroza;Altitud sobre el nivel del mar;546,92999268;
Gibraleón;Latitud;37,374852;
Gibraleón;Longitud;-6,970498;
Gibraleón;Altitud sobre el nivel del mar;25,04000092;
Higuera de la Sierra;Latitud;37,838157;
Higuera de la Sierra;Longitud;-6,447506;
Higuera de la Sierra;Altitud sobre el nivel del mar;622,64001465;
Hinojales;Latitud;38,008693;
Hinojales;Longitud;-6,591407;
Hinojales;Altitud sobre el nivel del mar;610,95001221;
Hinojos;Latitud;37,292538;
Hinojos;Longitud;-6,376469;
Hinojos;Altitud sobre el nivel del mar;80,16000366;
Huelva (capital);Latitud;37,256739;
Huelva (capital);Longitud;-6,949734;
Huelva (capital);Altitud sobre el nivel del mar;9,72999954;
Isla Cristina;Latitud;37,199458;
Isla Cristina;Longitud;-7,325079;
Isla Cristina;Altitud sobre el nivel del mar;1,73000002;
Jabugo;Latitud;37,916798;
Jabugo;Longitud;-6,728944;
Jabugo;Altitud sobre el nivel del mar;652,72998047;
La Granada de Río-Tinto;Latitud;37,768417;
La Granada de Río-Tinto;Longitud;-6,508061;
La Granada de Río-Tinto;Altitud sobre el nivel del mar;432,70999146;
La Nava;Latitud;37,96364;
La Nava;Longitud;-6,745434;
La Nava;Altitud sobre el nivel del mar;418,47000122;
La Palma del Condado;Latitud;37,388147;
La Palma del Condado;Longitud;-6,552489;
La Palma del Condado;Altitud sobre el nivel del mar;88,76999664;
La Zarza-Perrunal;Latitud;37,712771;
La Zarza-Perrunal;Longitud;-6,85399;
La Zarza-Perrunal;Altitud sobre el nivel del mar;260,47000122;
Lepe;Latitud;37,254189;
Lepe;Longitud;-7,203326;
Lepe;Altitud sobre el nivel del mar;18,39999962;
Linares de la Sierra;Latitud;37,879821;
Linares de la Sierra;Longitud;-6,620206;
Linares de la Sierra;Altitud sobre el nivel del mar;472,48001099;
Los Marines;Latitud;37,903016;
Los Marines;Longitud;-6,623085;
Los Marines;Altitud sobre el nivel del mar;717,34997559;
Lucena del Puerto;Latitud;37,303974;
Lucena del Puerto;Longitud;-6,730062;
Lucena del Puerto;Altitud sobre el nivel del mar;82,48999786;
Manzanilla;Latitud;37,387962;
Manzanilla;Longitud;-6,429294;
Manzanilla;Altitud sobre el nivel del mar;159,13000488;
Minas de Riotinto;Latitud;37,693468;
Minas de Riotinto;Longitud;-6,591705;
Minas de Riotinto;Altitud sobre el nivel del mar;416,51000977;
Moguer;Latitud;37,274516;
Moguer;Longitud;-6,838557;
Moguer;Altitud sobre el nivel del mar;48,58000183;
Nerva;Latitud;37,695109;
Nerva;Longitud;-6,550837;
Nerva;Altitud sobre el nivel del mar;329,58999634;
Niebla;Latitud;37,360291;
Niebla;Longitud;-6,679246;
Niebla;Altitud sobre el nivel del mar;38,58000183;
Palos de la Frontera;Latitud;37,228504;
Palos de la Frontera;Longitud;-6,893729;
Palos de la Frontera;Altitud sobre el nivel del mar;20,26000023;
Paterna del Campo;Latitud;37,421371;
Paterna del Campo;Longitud;-6,402011;
Paterna del Campo;Altitud sobre el nivel del mar;176,46000671;
Paymogo;Latitud;37,740804;
Paymogo;Longitud;-7,346117;
Paymogo;Altitud sobre el nivel del mar;176,36000061;
Puebla de Guzmán;Latitud;37,612901;
Puebla de Guzmán;Longitud;-7,247412;
Puebla de Guzmán;Altitud sobre el nivel del mar;195,72000122;
Puerto Moral;Latitud;37,892861;
Puerto Moral;Longitud;-6,478227;
Puerto Moral;Altitud sobre el nivel del mar;522,30999756;
Punta Umbría;Latitud;37,18061;
Punta Umbría;Longitud;-6,958823;
Punta Umbría;Altitud sobre el nivel del mar;2,74000001;
Rociana del Condado;Latitud;37,30801;
Rociana del Condado;Longitud;-6,598273;
Rociana del Condado;Altitud sobre el nivel del mar;96,51999664;
Rosal de la Frontera;Latitud;37,967379;
Rosal de la Frontera;Longitud;-7,220409;
Rosal de la Frontera;Altitud sobre el nivel del mar;223,57000732;
San Bartolomé de la Torre;Latitud;37,446317;
San Bartolomé de la Torre;Longitud;-7,106541;
San Bartolomé de la Torre;Altitud sobre el nivel del mar;126,41000366;
San Juan del Puerto;Latitud;37,314234;
San Juan del Puerto;Longitud;-6,84066;
San Juan del Puerto;Altitud sobre el nivel del mar;5,5999999;
San Silvestre de Guzmán;Latitud;37,388418;
San Silvestre de Guzmán;Longitud;-7,349871;
San Silvestre de Guzmán;Altitud sobre el nivel del mar;151,58000183;
Sanlúcar de Guadiana;Latitud;37,473144;
Sanlúcar de Guadiana;Longitud;-7,46765;
Sanlúcar de Guadiana;Altitud sobre el nivel del mar;7,76999998;
Santa Ana la Real;Latitud;37,863988;
Santa Ana la Real;Longitud;-6,724827;
Santa Ana la Real;Altitud sobre el nivel del mar;637,45001221;
Santa Bárbara de Casa;Latitud;37,796726;
Santa Bárbara de Casa;Longitud;-7,189253;
Santa Bárbara de Casa;Altitud sobre el nivel del mar;308,6499939;
Santa Olalla del Cala;Latitud;37,90622;
Santa Olalla del Cala;Longitud;-6,229441;
Santa Olalla del Cala;Altitud sobre el nivel del mar;515,75;
Trigueros;Latitud;37,383492;
Trigueros;Longitud;-6,83489;
Trigueros;Altitud sobre el nivel del mar;75,83000183;
Valdelarco;Latitud;37,950666;
Valdelarco;Longitud;-6,683443;
Valdelarco;Altitud sobre el nivel del mar;621,98999023;
Valverde del Camino;Latitud;37,573391;
Valverde del Camino;Longitud;-6,753386;
Valverde del Camino;Altitud sobre el nivel del mar;274,01998901;
Villablanca;Latitud;37,303596;
Villablanca;Longitud;-7,341675;
Villablanca;Altitud sobre el nivel del mar;91,02999878;
Villalba del Alcor;Latitud;37,397587;
Villalba del Alcor;Longitud;-6,477064;
Villalba del Alcor;Altitud sobre el nivel del mar;156,77999878;
Villanueva de las Cruces;Latitud;37,627726;
Villanueva de las Cruces;Longitud;-7,024276;
Villanueva de las Cruces;Altitud sobre el nivel del mar;118,45999908;
Villanueva de los Castillejos;Latitud;37,500646;
Villanueva de los Castillejos;Longitud;-7,272717;
Villanueva de los Castillejos;Altitud sobre el nivel del mar;222,42999268;
Villarrasa;Latitud;37,390023;
Villarrasa;Longitud;-6,606462;
Villarrasa;Altitud sobre el nivel del mar;65,31999969;
Zalamea la Real;Latitud;37,679867;
Zalamea la Real;Longitud;-6,660916;
Zalamea la Real;Altitud sobre el nivel del mar;399,14001465;
Zufre;Latitud;37,834091;
Zufre;Longitud;-6,338769;
Zufre;Altitud sobre el nivel del mar;452,60998535;
Albanchez de Mágina;Latitud;37,791609;
Albanchez de Mágina;Longitud;-3,468438;
Albanchez de Mágina;Altitud sobre el nivel del mar;851,72998047;
Alcalá la Real;Latitud;37,463541;
Alcalá la Real;Longitud;-3,925037;
Alcalá la Real;Altitud sobre el nivel del mar;918,70001221;
Alcaudete;Latitud;37,591023;
Alcaudete;Longitud;-4,086685;
Alcaudete;Altitud sobre el nivel del mar;663,96002197;
Aldeaquemada;Latitud;38,411912;
Aldeaquemada;Longitud;-3,371652;
Aldeaquemada;Altitud sobre el nivel del mar;698,14001465;
Andújar;Latitud;38,036749;
Andújar;Longitud;-4,05448;
Andújar;Altitud sobre el nivel del mar;209,49000549;
Arjona;Latitud;37,936643;
Arjona;Longitud;-4,055104;
Arjona;Altitud sobre el nivel del mar;443,70001221;
Arjonilla;Latitud;37,973553;
Arjonilla;Longitud;-4,106816;
Arjonilla;Altitud sobre el nivel del mar;344,23001099;
Arquillos;Latitud;38,18205;
Arquillos;Longitud;-3,431089;
Arquillos;Altitud sobre el nivel del mar;379,79998779;
Arroyo del Ojanco;Latitud;38,320926;
Arroyo del Ojanco;Longitud;-2,894915;
Arroyo del Ojanco;Altitud sobre el nivel del mar;533,46002197;
Baeza;Latitud;37,99353;
Baeza;Longitud;-3,469582;
Baeza;Altitud sobre el nivel del mar;750,42999268;
Bailén;Latitud;38,096026;
Bailén;Longitud;-3,774887;
Bailén;Altitud sobre el nivel del mar;347,22000122;
Baños de la Encina;Latitud;38,171024;
Baños de la Encina;Longitud;-3,774108;
Baños de la Encina;Altitud sobre el nivel del mar;405,48999023;
Beas de Segura;Latitud;38,252516;
Beas de Segura;Longitud;-2,890076;
Beas de Segura;Altitud sobre el nivel del mar;574,77001953;
Bedmar y Garcíez;Latitud;37,822947;
Bedmar y Garcíez;Longitud;-3,411624;
Bedmar y Garcíez;Altitud sobre el nivel del mar;636,25;
Begíjar;Latitud;37,984739;
Begíjar;Longitud;-3,534479;
Begíjar;Altitud sobre el nivel del mar;554,35998535;
Bélmez de la Moraleda;Latitud;37,724204;
Bélmez de la Moraleda;Longitud;-3,382346;
Bélmez de la Moraleda;Altitud sobre el nivel del mar;857,26000977;
Benatae;Latitud;38,352611;
Benatae;Longitud;-2,650677;
Benatae;Altitud sobre el nivel del mar;854,70001221;
Cabra del Santo Cristo;Latitud;37,705112;
Cabra del Santo Cristo;Longitud;-3,286057;
Cabra del Santo Cristo;Altitud sobre el nivel del mar;939,15002441;
Cambil;Latitud;37,677173;
Cambil;Longitud;-3,565062;
Cambil;Altitud sobre el nivel del mar;757,2199707;
Campillo de Arenas;Latitud;37,555998;
Campillo de Arenas;Longitud;-3,635897;
Campillo de Arenas;Altitud sobre el nivel del mar;869,70001221;
Canena;Latitud;38,048451;
Canena;Longitud;-3,481982;
Canena;Altitud sobre el nivel del mar;518,51000977;
Carboneros;Latitud;38,229516;
Carboneros;Longitud;-3,631381;
Carboneros;Altitud sobre el nivel del mar;406;
Cárcheles;Latitud;37,634415;
Cárcheles;Longitud;-3,641079;
Cárcheles;Altitud sobre el nivel del mar;800,29998779;
Castellar;Latitud;38,256139;
Castellar;Longitud;-3,128785;
Castellar;Altitud sobre el nivel del mar;756,0300293;
Castillo de Locubín;Latitud;37,528294;
Castillo de Locubín;Longitud;-3,943778;
Castillo de Locubín;Altitud sobre el nivel del mar;695,21002197;
Cazalilla;Latitud;37,984497;
Cazalilla;Longitud;-3,88221;
Cazalilla;Altitud sobre el nivel del mar;300,5;
Cazorla;Latitud;37,910638;
Cazorla;Longitud;-3,001893;
Cazorla;Altitud sobre el nivel del mar;799,2800293;
Chiclana de Segura;Latitud;38,312302;
Chiclana de Segura;Longitud;-3,042803;
Chiclana de Segura;Altitud sobre el nivel del mar;881,78997803;
Chilluévar;Latitud;38,001452;
Chilluévar;Longitud;-3,030893;
Chilluévar;Altitud sobre el nivel del mar;742,7199707;
Escañuela;Latitud;37,878579;
Escañuela;Longitud;-4,03309;
Escañuela;Altitud sobre el nivel del mar;315,44000244;
Espeluy;Latitud;38,033097;
Espeluy;Longitud;-3,861839;
Espeluy;Altitud sobre el nivel del mar;277,67001343;
Frailes;Latitud;37,485954;
Frailes;Longitud;-3,837219;
Frailes;Altitud sobre el nivel del mar;942,38000488;
Fuensanta de Martos;Latitud;37,647606;
Fuensanta de Martos;Longitud;-3,90546;
Fuensanta de Martos;Altitud sobre el nivel del mar;715,72998047;
Fuerte del Rey;Latitud;37,874076;
Fuerte del Rey;Longitud;-3,884152;
Fuerte del Rey;Altitud sobre el nivel del mar;440,30999756;
Génave;Latitud;38,430154;
Génave;Longitud;-2,732817;
Génave;Altitud sobre el nivel del mar;829,5;
Guarromán;Latitud;38,181448;
Guarromán;Longitud;-3,6865;
Guarromán;Altitud sobre el nivel del mar;344,77999878;
Higuera de Calatrava;Latitud;37,797361;
Higuera de Calatrava;Longitud;-4,155346;
Higuera de Calatrava;Altitud sobre el nivel del mar;326,64001465;
Hinojares;Latitud;37,715467;
Hinojares;Longitud;-2,999234;
Hinojares;Altitud sobre el nivel del mar;659,27001953;
Hornos;Latitud;38,216663;
Hornos;Longitud;-2,720453;
Hornos;Altitud sobre el nivel del mar;823,47998047;
Huelma;Latitud;37,65022;
Huelma;Longitud;-3,459621;
Huelma;Altitud sobre el nivel del mar;987,55999756;
Huesa;Latitud;37,764212;
Huesa;Longitud;-3,078262;
Huesa;Altitud sobre el nivel del mar;631,46002197;
Ibros;Latitud;38,022903;
Ibros;Longitud;-3,50232;
Ibros;Altitud sobre el nivel del mar;596,15997314;
Iznatoraf;Latitud;38,157677;
Iznatoraf;Longitud;-3,032711;
Iznatoraf;Altitud sobre el nivel del mar;1037,31005859;
Jabalquinto;Latitud;38,019321;
Jabalquinto;Longitud;-3,724011;
Jabalquinto;Altitud sobre el nivel del mar;485;
Jaén (capital);Latitud;37,76451;
Jaén (capital);Longitud;-3,790981;
Jaén (capital);Altitud sobre el nivel del mar;572,84002686;
Jamilena;Latitud;37,74717;
Jamilena;Longitud;-3,912256;
Jamilena;Altitud sobre el nivel del mar;748,89001465;
Jimena;Latitud;37,841339;
Jimena;Longitud;-3,476352;
Jimena;Altitud sobre el nivel del mar;607,14001465;
Jódar;Latitud;37,844247;
Jódar;Longitud;-3,352858;
Jódar;Altitud sobre el nivel del mar;649,94000244;
La Carolina;Latitud;38,274361;
La Carolina;Longitud;-3,615138;
La Carolina;Altitud sobre el nivel del mar;593,51000977;
La Guardia de Jaén;Latitud;37,742481;
La Guardia de Jaén;Longitud;-3,692987;
La Guardia de Jaén;Altitud sobre el nivel del mar;602,53997803;
La Iruela;Latitud;37,920461;
La Iruela;Longitud;-2,993969;
La Iruela;Altitud sobre el nivel del mar;937,96002197;
La Puerta de Segura;Latitud;38,348571;
La Puerta de Segura;Longitud;-2,737185;
La Puerta de Segura;Altitud sobre el nivel del mar;580,82000732;
Lahiguera;Latitud;37,970707;
Lahiguera;Longitud;-3,989281;
Lahiguera;Altitud sobre el nivel del mar;371,32998657;
Larva;Latitud;37,759877;
Larva;Longitud;-3,202211;
Larva;Altitud sobre el nivel del mar;731,13000488;
Linares;Latitud;38,093812;
Linares;Longitud;-3,636206;
Linares;Altitud sobre el nivel del mar;406,02999878;
Lopera;Latitud;37,943603;
Lopera;Longitud;-4,214981;
Lopera;Altitud sobre el nivel del mar;269,3999939;
Los Villares;Latitud;37,689351;
Los Villares;Longitud;-3,818487;
Los Villares;Altitud sobre el nivel del mar;633,0300293;
Lupión;Latitud;37,99662;
Lupión;Longitud;-3,546958;
Lupión;Altitud sobre el nivel del mar;500,57000732;
Mancha Real;Latitud;37,786522;
Mancha Real;Longitud;-3,612644;
Mancha Real;Altitud sobre el nivel del mar;757,14001465;
Marmolejo;Latitud;38,044669;
Marmolejo;Longitud;-4,170882;
Marmolejo;Altitud sobre el nivel del mar;244,44000244;
Martos;Latitud;37,722789;
Martos;Longitud;-3,965924;
Martos;Altitud sobre el nivel del mar;743,95001221;
Mengíbar;Latitud;37,968441;
Mengíbar;Longitud;-3,808595;
Mengíbar;Altitud sobre el nivel del mar;315,30999756;
Montizón;Latitud;38,342609;
Montizón;Longitud;-3,103986;
Montizón;Altitud sobre el nivel del mar;644,96002197;
Navas de San Juan;Latitud;38,185102;
Navas de San Juan;Longitud;-3,315514;
Navas de San Juan;Altitud sobre el nivel del mar;654,75;
Noalejo;Latitud;37,529498;
Noalejo;Longitud;-3,653725;
Noalejo;Altitud sobre el nivel del mar;1083,93005371;
Orcera;Latitud;38,317781;
Orcera;Longitud;-2,659363;
Orcera;Altitud sobre el nivel del mar;801,32000732;
Peal de Becerro;Latitud;37,913146;
Peal de Becerro;Longitud;-3,121496;
Peal de Becerro;Altitud sobre el nivel del mar;547,09002686;
Pegalajar;Latitud;37,737924;
Pegalajar;Longitud;-3,650932;
Pegalajar;Altitud sobre el nivel del mar;797,53997803;
Porcuna;Latitud;37,870918;
Porcuna;Longitud;-4,184529;
Porcuna;Altitud sobre el nivel del mar;465,29998779;
Pozo Alcón;Latitud;37,70515;
Pozo Alcón;Longitud;-2,934247;
Pozo Alcón;Altitud sobre el nivel del mar;860,75;
Puente de Génave;Latitud;38,35346;
Puente de Génave;Longitud;-2,804388;
Puente de Génave;Altitud sobre el nivel del mar;544,97998047;
Quesada;Latitud;37,84513;
Quesada;Longitud;-3,067683;
Quesada;Altitud sobre el nivel del mar;677,39001465;
Rus;Latitud;38,047905;
Rus;Longitud;-3,461907;
Rus;Altitud sobre el nivel del mar;583,80999756;
Sabiote;Latitud;38,069146;
Sabiote;Longitud;-3,306575;
Sabiote;Altitud sobre el nivel del mar;829,42999268;
Santa Elena;Latitud;38,339125;
Santa Elena;Longitud;-3,539043;
Santa Elena;Altitud sobre el nivel del mar;742,23999023;
Santiago de Calatrava;Latitud;37,75306;
Santiago de Calatrava;Longitud;-4,169481;
Santiago de Calatrava;Altitud sobre el nivel del mar;390,94000244;
Santiago-Pontones;Latitud;38,112698;
Santiago-Pontones;Longitud;-2,551625;
Santiago-Pontones;Altitud sobre el nivel del mar;1327;
Santisteban del Puerto;Latitud;38,247549;
Santisteban del Puerto;Longitud;-3,206459;
Santisteban del Puerto;Altitud sobre el nivel del mar;701,89001465;
Santo Tomé;Latitud;38,02819;
Santo Tomé;Longitud;-3,101793;
Santo Tomé;Altitud sobre el nivel del mar;452,38000488;
Segura de la Sierra;Latitud;38,2978;
Segura de la Sierra;Longitud;-2,651532;
Segura de la Sierra;Altitud sobre el nivel del mar;1086,80004883;
Siles;Latitud;38,387583;
Siles;Longitud;-2,581489;
Siles;Altitud sobre el nivel del mar;826,5;
Sorihuela del Guadalimar;Latitud;38,23908;
Sorihuela del Guadalimar;Longitud;-3,054679;
Sorihuela del Guadalimar;Altitud sobre el nivel del mar;622,71002197;
Torreblascopedro;Latitud;37,997572;
Torreblascopedro;Longitud;-3,636622;
Torreblascopedro;Altitud sobre el nivel del mar;333,8999939;
Torredelcampo;Latitud;37,770414;
Torredelcampo;Longitud;-3,897022;
Torredelcampo;Altitud sobre el nivel del mar;645,32000732;
Torredonjimeno;Latitud;37,765769;
Torredonjimeno;Longitud;-3,95876;
Torredonjimeno;Altitud sobre el nivel del mar;586,57000732;
Torreperogil;Latitud;38,034622;
Torreperogil;Longitud;-3,287702;
Torreperogil;Altitud sobre el nivel del mar;749,2800293;
Torres;Latitud;37,786082;
Torres;Longitud;-3,509667;
Torres;Altitud sobre el nivel del mar;881,63000488;
Torres de Albánchez;Latitud;38,41433;
Torres de Albánchez;Longitud;-2,676966;
Torres de Albánchez;Altitud sobre el nivel del mar;825,5300293;
Úbeda;Latitud;38,008069;
Úbeda;Longitud;-3,36789;
Úbeda;Altitud sobre el nivel del mar;729,09997559;
Valdepeñas de Jaén;Latitud;37,590299;
Valdepeñas de Jaén;Longitud;-3,819723;
Valdepeñas de Jaén;Altitud sobre el nivel del mar;915,11999512;
Vilches;Latitud;38,204719;
Vilches;Longitud;-3,507691;
Vilches;Altitud sobre el nivel del mar;536,92999268;
Villacarrillo;Latitud;38,115416;
Villacarrillo;Longitud;-3,087534;
Villacarrillo;Altitud sobre el nivel del mar;785,08001709;
Villanueva de la Reina;Latitud;38,005041;
Villanueva de la Reina;Longitud;-3,919602;
Villanueva de la Reina;Altitud sobre el nivel del mar;219,8500061;
Villanueva del Arzobispo;Latitud;38,169294;
Villanueva del Arzobispo;Longitud;-3,010185;
Villanueva del Arzobispo;Altitud sobre el nivel del mar;664,65997314;
Villardompardo;Latitud;37,839624;
Villardompardo;Longitud;-4,001397;
Villardompardo;Altitud sobre el nivel del mar;442,48001099;
Villarrodrigo;Latitud;38,48801;
Villarrodrigo;Longitud;-2,636177;
Villarrodrigo;Altitud sobre el nivel del mar;868,19000244;
Villatorres;Latitud;37,939832;
Villatorres;Longitud;-3,72999;
Villatorres;Altitud sobre el nivel del mar;347,63000488;
Alameda;Latitud;37,207774;
Alameda;Longitud;-4,660575;
Alameda;Altitud sobre el nivel del mar;457,63000488;
Alcaucín;Latitud;36,902359;
Alcaucín;Longitud;-4,114274;
Alcaucín;Altitud sobre el nivel del mar;509,1499939;
Alfarnate;Latitud;36,995167;
Alfarnate;Longitud;-4,261057;
Alfarnate;Altitud sobre el nivel del mar;886,32000732;
Alfarnatejo;Latitud;36,979435;
Alfarnatejo;Longitud;-4,272925;
Alfarnatejo;Altitud sobre el nivel del mar;851,98999023;
Algarrobo;Latitud;36,772643;
Algarrobo;Longitud;-4,038978;
Algarrobo;Altitud sobre el nivel del mar;64,51000214;
Algatocín;Latitud;36,572789;
Algatocín;Longitud;-5,276554;
Algatocín;Altitud sobre el nivel del mar;687,77001953;
Alhaurín de la Torre;Latitud;36,663365;
Alhaurín de la Torre;Longitud;-4,561152;
Alhaurín de la Torre;Altitud sobre el nivel del mar;94,95999908;
Alhaurín el Grande;Latitud;36,641968;
Alhaurín el Grande;Longitud;-4,691618;
Alhaurín el Grande;Altitud sobre el nivel del mar;263,29998779;
Almáchar;Latitud;36,809178;
Almáchar;Longitud;-4,217417;
Almáchar;Altitud sobre el nivel del mar;231,55000305;
Almargen;Latitud;37,001316;
Almargen;Longitud;-5,023091;
Almargen;Altitud sobre el nivel del mar;505,18185425;
Almogía;Latitud;36,825379;
Almogía;Longitud;-4,540476;
Almogía;Altitud sobre el nivel del mar;346,45999146;
Álora;Latitud;36,82289;
Álora;Longitud;-4,70702;
Álora;Altitud sobre el nivel del mar;209,07000732;
Alozaina;Latitud;36,727621;
Alozaina;Longitud;-4,856557;
Alozaina;Altitud sobre el nivel del mar;368,30999756;
Alpandeire;Latitud;36,634274;
Alpandeire;Longitud;-5,203044;
Alpandeire;Altitud sobre el nivel del mar;700,39001465;
Antequera;Latitud;37,019393;
Antequera;Longitud;-4,56246;
Antequera;Altitud sobre el nivel del mar;511,3500061;
Árchez;Latitud;36,838545;
Árchez;Longitud;-3,990114;
Árchez;Altitud sobre el nivel del mar;444,22000122;
Archidona;Latitud;37,094834;
