Territorio;Medida;Valor;
Archidona;Longitud;-4,387459;
Archidona;Altitud sobre el nivel del mar;712,27001953;
Ardales;Latitud;36,878021;
Ardales;Longitud;-4,846607;
Ardales;Altitud sobre el nivel del mar;404,75;
Arenas;Latitud;36,81537;
Arenas;Longitud;-4,045251;
Arenas;Altitud sobre el nivel del mar;396,29000854;
Arriate;Latitud;36,798845;
Arriate;Longitud;-5,141867;
Arriate;Altitud sobre el nivel del mar;596,9699707;
Atajate;Latitud;36,64012;
Atajate;Longitud;-5,245067;
Atajate;Altitud sobre el nivel del mar;746,72998047;
Benadalid;Latitud;36,606086;
Benadalid;Longitud;-5,268884;
Benadalid;Altitud sobre el nivel del mar;698,57000732;
Benahavís;Latitud;36,524617;
Benahavís;Longitud;-5,046527;
Benahavís;Altitud sobre el nivel del mar;173,69999695;
Benalauría;Latitud;36,594143;
Benalauría;Longitud;-5,261045;
Benalauría;Altitud sobre el nivel del mar;668,2199707;
Benalmádena;Latitud;36,59504;
Benalmádena;Longitud;-4,573271;
Benalmádena;Altitud sobre el nivel del mar;236,71000671;
Benamargosa;Latitud;36,834994;
Benamargosa;Longitud;-4,194083;
Benamargosa;Altitud sobre el nivel del mar;109,77999878;
Benamocarra;Latitud;36,791154;
Benamocarra;Longitud;-4,160346;
Benamocarra;Altitud sobre el nivel del mar;135,97000122;
Benaoján;Latitud;36,718802;
Benaoján;Longitud;-5,25313;
Benaoján;Altitud sobre el nivel del mar;568,80999756;
Benarrabá;Latitud;36,551695;
Benarrabá;Longitud;-5,276436;
Benarrabá;Altitud sobre el nivel del mar;529,38000488;
Campillos;Latitud;37,044989;
Campillos;Longitud;-4,8614;
Campillos;Altitud sobre el nivel del mar;459,73001099;
Canillas de Aceituno;Latitud;36,873299;
Canillas de Aceituno;Longitud;-4,081781;
Canillas de Aceituno;Altitud sobre el nivel del mar;657,10998535;
Canillas de Albaida;Latitud;36,846336;
Canillas de Albaida;Longitud;-3,987589;
Canillas de Albaida;Altitud sobre el nivel del mar;578,04998779;
Cañete la Real;Latitud;36,951601;
Cañete la Real;Longitud;-5,024117;
Cañete la Real;Altitud sobre el nivel del mar;735,78997803;
Carratraca;Latitud;36,851607;
Carratraca;Longitud;-4,818123;
Carratraca;Altitud sobre el nivel del mar;529,73999023;
Cartajima;Latitud;36,645738;
Cartajima;Longitud;-5,153835;
Cartajima;Altitud sobre el nivel del mar;851,20001221;
Cártama;Latitud;36,709931;
Cártama;Longitud;-4,631295;
Cártama;Altitud sobre el nivel del mar;112,72000122;
Casabermeja;Latitud;36,893025;
Casabermeja;Longitud;-4,430079;
Casabermeja;Altitud sobre el nivel del mar;558,63000488;
Casarabonela;Latitud;36,785158;
Casarabonela;Longitud;-4,842721;
Casarabonela;Altitud sobre el nivel del mar;486,79000854;
Casares;Latitud;36,444101;
Casares;Longitud;-5,272341;
Casares;Altitud sobre el nivel del mar;359,10998535;
Coín;Latitud;36,658961;
Coín;Longitud;-4,760486;
Coín;Altitud sobre el nivel del mar;211,22000122;
Colmenar;Latitud;36,905129;
Colmenar;Longitud;-4,335074;
Colmenar;Altitud sobre el nivel del mar;672,34997559;
Comares;Latitud;36,848859;
Comares;Longitud;-4,246746;
Comares;Altitud sobre el nivel del mar;701,82000732;
Cómpeta;Latitud;36,834247;
Cómpeta;Longitud;-3,976666;
Cómpeta;Altitud sobre el nivel del mar;636,91998291;
Cortes de la Frontera;Latitud;36,616847;
Cortes de la Frontera;Longitud;-5,342822;
Cortes de la Frontera;Altitud sobre el nivel del mar;617,63000488;
Cuevas Bajas;Latitud;37,235812;
Cuevas Bajas;Longitud;-4,487174;
Cuevas Bajas;Altitud sobre el nivel del mar;312,94000244;
Cuevas de San Marcos;Latitud;37,269474;
Cuevas de San Marcos;Longitud;-4,414288;
Cuevas de San Marcos;Altitud sobre el nivel del mar;412,73999023;
Cuevas del Becerro;Latitud;36,876364;
Cuevas del Becerro;Longitud;-5,045744;
Cuevas del Becerro;Altitud sobre el nivel del mar;731,35998535;
Cútar;Latitud;36,831069;
Cútar;Longitud;-4,228435;
Cútar;Altitud sobre el nivel del mar;324,66000366;
El Borge;Latitud;36,814272;
El Borge;Longitud;-4,233965;
El Borge;Altitud sobre el nivel del mar;242,32000732;
El Burgo;Latitud;36,789058;
El Burgo;Longitud;-4,94682;
El Burgo;Altitud sobre el nivel del mar;576,65002441;
Estepona;Latitud;36,425529;
Estepona;Longitud;-5,147395;
Estepona;Altitud sobre el nivel del mar;15,47999954;
Faraján;Latitud;36,616337;
Faraján;Longitud;-5,188787;
Faraján;Altitud sobre el nivel del mar;640,45001221;
Frigiliana;Latitud;36,79257;
Frigiliana;Longitud;-3,898092;
Frigiliana;Altitud sobre el nivel del mar;318,11999512;
Fuengirola;Latitud;36,53807;
Fuengirola;Longitud;-4,623056;
Fuengirola;Altitud sobre el nivel del mar;3,72000003;
Fuente de Piedra;Latitud;37,135211;
Fuente de Piedra;Longitud;-4,729682;
Fuente de Piedra;Altitud sobre el nivel del mar;440,92999268;
Gaucín;Latitud;36,518231;
Gaucín;Longitud;-5,317573;
Gaucín;Altitud sobre el nivel del mar;619,0300293;
Genalguacil;Latitud;36,545284;
Genalguacil;Longitud;-5,236041;
Genalguacil;Altitud sobre el nivel del mar;514,07000732;
Guaro;Latitud;36,656559;
Guaro;Longitud;-4,833128;
Guaro;Altitud sobre el nivel del mar;342,07998657;
Humilladero;Latitud;37,114431;
Humilladero;Longitud;-4,702613;
Humilladero;Altitud sobre el nivel del mar;446,8999939;
Igualeja;Latitud;36,631722;
Igualeja;Longitud;-5,121913;
Igualeja;Altitud sobre el nivel del mar;728,01000977;
Istán;Latitud;36,582485;
Istán;Longitud;-4,949135;
Istán;Altitud sobre el nivel del mar;287,82998657;
Iznate;Latitud;36,776079;
Iznate;Longitud;-4,183539;
Iznate;Altitud sobre el nivel del mar;317,39001465;
Jimera de Líbar;Latitud;36,651531;
Jimera de Líbar;Longitud;-5,274192;
Jimera de Líbar;Altitud sobre el nivel del mar;538,60998535;
Jubrique;Latitud;36,564308;
Jubrique;Longitud;-5,215091;
Jubrique;Altitud sobre el nivel del mar;566,33001709;
Júzcar;Latitud;36,625418;
Júzcar;Longitud;-5,170291;
Júzcar;Altitud sobre el nivel del mar;622,20001221;
Macharaviaya;Latitud;36,762404;
Macharaviaya;Longitud;-4,215166;
Macharaviaya;Altitud sobre el nivel del mar;244,24000549;
Málaga (capital);Latitud;36,72034;
Málaga (capital);Longitud;-4,414939;
Málaga (capital);Altitud sobre el nivel del mar;5,94999981;
Manilva;Latitud;36,376994;
Manilva;Longitud;-5,249364;
Manilva;Altitud sobre el nivel del mar;130,8999939;
Marbella;Latitud;36,510523;
Marbella;Longitud;-4,885085;
Marbella;Altitud sobre el nivel del mar;24;
Mijas;Latitud;36,59647;
Mijas;Longitud;-4,636774;
Mijas;Altitud sobre el nivel del mar;400,10998535;
Moclinejo;Latitud;36,771333;
Moclinejo;Longitud;-4,253764;
Moclinejo;Altitud sobre el nivel del mar;439,39001465;
Mollina;Latitud;37,125706;
Mollina;Longitud;-4,656965;
Mollina;Altitud sobre el nivel del mar;476,27999878;
Monda;Latitud;36,630208;
Monda;Longitud;-4,832257;
Monda;Altitud sobre el nivel del mar;364,3500061;
Montecorto;Latitud;36,815658;
Montecorto;Longitud;-5,296733;
Montecorto;Altitud sobre el nivel del mar;491,45999146;
Montejaque;Latitud;36,733633;
Montejaque;Longitud;-5,25147;
Montejaque;Altitud sobre el nivel del mar;691,92999268;
Nerja;Latitud;36,745569;
Nerja;Longitud;-3,876723;
Nerja;Altitud sobre el nivel del mar;21,52000046;
Ojén;Latitud;36,564261;
Ojén;Longitud;-4,856554;
Ojén;Altitud sobre el nivel del mar;309,92001343;
Parauta;Latitud;36,656032;
Parauta;Longitud;-5,128802;
Parauta;Altitud sobre el nivel del mar;812,5;
Periana;Latitud;36,928499;
Periana;Longitud;-4,192059;
Periana;Altitud sobre el nivel del mar;551,34002686;
Pizarra;Latitud;36,767264;
Pizarra;Longitud;-4,707717;
Pizarra;Altitud sobre el nivel del mar;85,98000336;
Pujerra;Latitud;36,612681;
Pujerra;Longitud;-5,15026;
Pujerra;Altitud sobre el nivel del mar;775,55999756;
Rincón de la Victoria;Latitud;36,715405;
Rincón de la Victoria;Longitud;-4,285561;
Rincón de la Victoria;Altitud sobre el nivel del mar;3,20000005;
Riogordo;Latitud;36,914589;
Riogordo;Longitud;-4,293612;
Riogordo;Altitud sobre el nivel del mar;381,23001099;
Ronda;Latitud;36,736957;
Ronda;Longitud;-5,164807;
Ronda;Altitud sobre el nivel del mar;721,07000732;
Salares;Latitud;36,854313;
Salares;Longitud;-4,024233;
Salares;Altitud sobre el nivel del mar;550,48999023;
Sayalonga;Latitud;36,79792;
Sayalonga;Longitud;-4,01215;
Sayalonga;Altitud sobre el nivel del mar;362,42001343;
Sedella;Latitud;36,862758;
Sedella;Longitud;-4,033305;
Sedella;Altitud sobre el nivel del mar;696,34002686;
Serrato;Latitud;36,886072;
Serrato;Longitud;-4,981196;
Serrato;Altitud sobre el nivel del mar;510,54000854;
Sierra de Yeguas;Latitud;37,124676;
Sierra de Yeguas;Longitud;-4,868671;
Sierra de Yeguas;Altitud sobre el nivel del mar;449,23999023;
Teba;Latitud;36,983382;
Teba;Longitud;-4,9206;
Teba;Altitud sobre el nivel del mar;531,78997803;
Tolox;Latitud;36,687098;
Tolox;Longitud;-4,904478;
Tolox;Altitud sobre el nivel del mar;308,08999634;
Torremolinos;Latitud;36,622266;
Torremolinos;Longitud;-4,50056;
Torremolinos;Altitud sobre el nivel del mar;44,65999985;
Torrox;Latitud;36,758454;
Torrox;Longitud;-3,952673;
Torrox;Altitud sobre el nivel del mar;148,80999756;
Totalán;Latitud;36,765541;
Totalán;Longitud;-4,29731;
Totalán;Altitud sobre el nivel del mar;297,1000061;
Valle de Abdalajís;Latitud;36,931262;
Valle de Abdalajís;Longitud;-4,682912;
Valle de Abdalajís;Altitud sobre el nivel del mar;341,32998657;
Vélez-Málaga;Latitud;36,783177;
Vélez-Málaga;Longitud;-4,102035;
Vélez-Málaga;Altitud sobre el nivel del mar;65,41999817;
Villanueva de Algaidas;Latitud;37,185532;
Villanueva de Algaidas;Longitud;-4,450036;
Villanueva de Algaidas;Altitud sobre el nivel del mar;543,57000732;
Villanueva de la Concepción;Latitud;36,932526;
Villanueva de la Concepción;Longitud;-4,528983;
Villanueva de la Concepción;Altitud sobre el nivel del mar;606,9699707;
Villanueva de Tapia;Latitud;37,181893;
Villanueva de Tapia;Longitud;-4,335472;
Villanueva de Tapia;Altitud sobre el nivel del mar;654,86999512;
Villanueva del Rosario;Latitud;36,996438;
Villanueva del Rosario;Longitud;-4,364999;
Villanueva del Rosario;Altitud sobre el nivel del mar;689,28997803;
Villanueva del Trabuco;Latitud;37,02792;
Villanueva del Trabuco;Longitud;-4,338743;
Villanueva del Trabuco;Altitud sobre el nivel del mar;680,61999512;
Viñuela;Latitud;36,861911;
Viñuela;Longitud;-4,141209;
Viñuela;Altitud sobre el nivel del mar;161,77999878;
Yunquera;Latitud;36,73174;
Yunquera;Longitud;-4,920861;
Yunquera;Altitud sobre el nivel del mar;678,52001953;
Aguadulce;Latitud;37,252739;
Aguadulce;Longitud;-4,991359;
Aguadulce;Altitud sobre el nivel del mar;268,1000061;
Alanís;Latitud;38,037746;
Alanís;Longitud;-5,715076;
Alanís;Altitud sobre el nivel del mar;670,01000977;
Albaida del Aljarafe;Latitud;37,426978;
Albaida del Aljarafe;Longitud;-6,166026;
Albaida del Aljarafe;Altitud sobre el nivel del mar;163,49000549;
Alcalá de Guadaíra;Latitud;37,33384;
Alcalá de Guadaíra;Longitud;-5,84913;
Alcalá de Guadaíra;Altitud sobre el nivel del mar;36,66999817;
Alcalá del Río;Latitud;37,518241;
Alcalá del Río;Longitud;-5,978853;
Alcalá del Río;Altitud sobre el nivel del mar;31,95999908;
Alcolea del Río;Latitud;37,614445;
Alcolea del Río;Longitud;-5,671275;
Alcolea del Río;Altitud sobre el nivel del mar;31,79999924;
Algámitas;Latitud;37,016238;
Algámitas;Longitud;-5,150206;
Algámitas;Altitud sobre el nivel del mar;420,05999756;
Almadén de la Plata;Latitud;37,873789;
Almadén de la Plata;Longitud;-6,080053;
Almadén de la Plata;Altitud sobre el nivel del mar;451,26000977;
Almensilla;Latitud;37,309263;
Almensilla;Longitud;-6,114009;
Almensilla;Altitud sobre el nivel del mar;43,72000122;
Arahal;Latitud;37,262524;
Arahal;Longitud;-5,544516;
Arahal;Altitud sobre el nivel del mar;112,90000153;
Aznalcázar;Latitud;37,304025;
Aznalcázar;Longitud;-6,250828;
Aznalcázar;Altitud sobre el nivel del mar;65,30000305;
Aznalcóllar;Latitud;37,523746;
Aznalcóllar;Longitud;-6,269394;
Aznalcóllar;Altitud sobre el nivel del mar;136,83000183;
Badolatosa;Latitud;37,307874;
Badolatosa;Longitud;-4,674225;
Badolatosa;Altitud sobre el nivel del mar;218,8500061;
Benacazón;Latitud;37,353479;
Benacazón;Longitud;-6,198981;
Benacazón;Altitud sobre el nivel del mar;120,80000305;
Bollullos de la Mitación;Latitud;37,340361;
Bollullos de la Mitación;Longitud;-6,138735;
Bollullos de la Mitación;Altitud sobre el nivel del mar;88,59999847;
Bormujos;Latitud;37,372226;
Bormujos;Longitud;-6,07128;
Bormujos;Altitud sobre el nivel del mar;100,84999847;
Brenes;Latitud;37,55054;
Brenes;Longitud;-5,873083;
Brenes;Altitud sobre el nivel del mar;17,95000076;
Burguillos;Latitud;37,585777;
Burguillos;Longitud;-5,967466;
Burguillos;Altitud sobre el nivel del mar;77,30000305;
Camas;Latitud;37,400945;
Camas;Longitud;-6,03287;
Camas;Altitud sobre el nivel del mar;7,61000013;
Cantillana;Latitud;37,60709;
Cantillana;Longitud;-5,826521;
Cantillana;Altitud sobre el nivel del mar;24,56999969;
Cañada Rosal;Latitud;37,599343;
Cañada Rosal;Longitud;-5,209635;
Cañada Rosal;Altitud sobre el nivel del mar;155,25999451;
Carmona;Latitud;37,472424;
Carmona;Longitud;-5,638221;
Carmona;Altitud sobre el nivel del mar;234,41000366;
Carrión de los Céspedes;Latitud;37,368613;
Carrión de los Céspedes;Longitud;-6,32885;
Carrión de los Céspedes;Altitud sobre el nivel del mar;98,55999756;
Casariche;Latitud;37,294457;
Casariche;Longitud;-4,759777;
Casariche;Altitud sobre el nivel del mar;303,48001099;
Castilblanco de los Arroyos;Latitud;37,674969;
Castilblanco de los Arroyos;Longitud;-5,99014;
Castilblanco de los Arroyos;Altitud sobre el nivel del mar;326,29000854;
Castilleja de Guzmán;Latitud;37,40897;
Castilleja de Guzmán;Longitud;-6,058209;
Castilleja de Guzmán;Altitud sobre el nivel del mar;132,63999939;
Castilleja de la Cuesta;Latitud;37,386973;
Castilleja de la Cuesta;Longitud;-6,05272;
Castilleja de la Cuesta;Altitud sobre el nivel del mar;97,90000153;
Castilleja del Campo;Latitud;37,385811;
Castilleja del Campo;Longitud;-6,334326;
Castilleja del Campo;Altitud sobre el nivel del mar;118,84999847;
Cazalla de la Sierra;Latitud;37,929704;
Cazalla de la Sierra;Longitud;-5,760459;
Cazalla de la Sierra;Altitud sobre el nivel del mar;583,88000488;
Constantina;Latitud;37,872777;
Constantina;Longitud;-5,618705;
Constantina;Altitud sobre el nivel del mar;554,59997559;
Coria del Río;Latitud;37,285217;
Coria del Río;Longitud;-6,051526;
Coria del Río;Altitud sobre el nivel del mar;7;
Coripe;Latitud;36,970373;
Coripe;Longitud;-5,440747;
Coripe;Altitud sobre el nivel del mar;323,41000366;
Dos Hermanas;Latitud;37,283725;
Dos Hermanas;Longitud;-5,922342;
Dos Hermanas;Altitud sobre el nivel del mar;40,77999878;
Écija;Latitud;37,540843;
Écija;Longitud;-5,080175;
Écija;Altitud sobre el nivel del mar;102,70999908;
El Castillo de las Guardas;Latitud;37,691785;
El Castillo de las Guardas;Longitud;-6,314303;
El Castillo de las Guardas;Altitud sobre el nivel del mar;348,98999023;
El Coronil;Latitud;37,082367;
El Coronil;Longitud;-5,633263;
El Coronil;Altitud sobre el nivel del mar;132,63999939;
El Cuervo de Sevilla;Latitud;36,853431;
El Cuervo de Sevilla;Longitud;-6,040733;
El Cuervo de Sevilla;Altitud sobre el nivel del mar;58,75;
El Garrobo;Latitud;37,625346;
El Garrobo;Longitud;-6,172389;
El Garrobo;Altitud sobre el nivel del mar;265,76000977;
El Madroño;Latitud;37,645643;
El Madroño;Longitud;-6,512062;
El Madroño;Altitud sobre el nivel del mar;357,45001221;
El Palmar de Troya;Latitud;37,060784;
El Palmar de Troya;Longitud;-5,803791;
El Palmar de Troya;Altitud sobre el nivel del mar;21,25;
El Pedroso;Latitud;37,842229;
El Pedroso;Longitud;-5,763444;
El Pedroso;Altitud sobre el nivel del mar;407,5;
El Real de la Jara;Latitud;37,950092;
El Real de la Jara;Longitud;-6,15548;
El Real de la Jara;Altitud sobre el nivel del mar;460,69000244;
El Ronquillo;Latitud;37,725483;
El Ronquillo;Longitud;-6,17708;
El Ronquillo;Altitud sobre el nivel del mar;334,83999634;
El Rubio;Latitud;37,355793;
El Rubio;Longitud;-4,988942;
El Rubio;Altitud sobre el nivel del mar;204,36000061;
El Saucejo;Latitud;37,070037;
El Saucejo;Longitud;-5,096528;
El Saucejo;Altitud sobre el nivel del mar;533,91998291;
El Viso del Alcor;Latitud;37,388278;
El Viso del Alcor;Longitud;-5,719318;
El Viso del Alcor;Altitud sobre el nivel del mar;145,13999939;
Espartinas;Latitud;37,380134;
Espartinas;Longitud;-6,123121;
Espartinas;Altitud sobre el nivel del mar;127,33000183;
Estepa;Latitud;37,291767;
Estepa;Longitud;-4,878185;
Estepa;Altitud sobre el nivel del mar;532,01000977;
Fuentes de Andalucía;Latitud;37,462179;
Fuentes de Andalucía;Longitud;-5,349098;
Fuentes de Andalucía;Altitud sobre el nivel del mar;173,44000244;
Gelves;Latitud;37,336656;
Gelves;Longitud;-6,025137;
Gelves;Altitud sobre el nivel del mar;4,55999994;
Gerena;Latitud;37,525625;
Gerena;Longitud;-6,157673;
Gerena;Altitud sobre el nivel del mar;93,23999786;
Gilena;Latitud;37,251284;
Gilena;Longitud;-4,913288;
Gilena;Altitud sobre el nivel del mar;463,63000488;
Gines;Latitud;37,387126;
Gines;Longitud;-6,078118;
Gines;Altitud sobre el nivel del mar;117,18000031;
Guadalcanal;Latitud;38,092109;
Guadalcanal;Longitud;-5,820671;
Guadalcanal;Altitud sobre el nivel del mar;664,95001221;
Guillena;Latitud;37,539237;
Guillena;Longitud;-6,052099;
Guillena;Altitud sobre el nivel del mar;19,82999992;
Herrera;Latitud;37,364555;
Herrera;Longitud;-4,850463;
Herrera;Altitud sobre el nivel del mar;247,00999451;
Huévar del Aljarafe;Latitud;37,356336;
Huévar del Aljarafe;Longitud;-6,276693;
Huévar del Aljarafe;Altitud sobre el nivel del mar;66,70999908;
Isla Mayor;Latitud;37,131391;
Isla Mayor;Longitud;-6,165388;
Isla Mayor;Altitud sobre el nivel del mar;2,94000006;
La Algaba;Latitud;37,461912;
La Algaba;Longitud;-6,014001;
La Algaba;Altitud sobre el nivel del mar;9,31999969;
La Campana;Latitud;37,569452;
La Campana;Longitud;-5,426364;
La Campana;Altitud sobre el nivel del mar;132,47000122;
La Luisiana;Latitud;37,526347;
La Luisiana;Longitud;-5,248579;
La Luisiana;Altitud sobre el nivel del mar;165,83999634;
La Puebla de Cazalla;Latitud;37,224411;
La Puebla de Cazalla;Longitud;-5,312343;
La Puebla de Cazalla;Altitud sobre el nivel del mar;172,22000122;
La Puebla de los Infantes;Latitud;37,778596;
La Puebla de los Infantes;Longitud;-5,388922;
La Puebla de los Infantes;Altitud sobre el nivel del mar;229,99000549;
La Puebla del Río;Latitud;37,267465;
La Puebla del Río;Longitud;-6,062643;
La Puebla del Río;Altitud sobre el nivel del mar;19,54999924;
La Rinconada;Latitud;37,487777;
La Rinconada;Longitud;-5,979389;
La Rinconada;Altitud sobre el nivel del mar;11,02999973;
La Roda de Andalucía;Latitud;37,201126;
La Roda de Andalucía;Longitud;-4,779205;
La Roda de Andalucía;Altitud sobre el nivel del mar;402,52999878;
Lantejuela;Latitud;37,353758;
Lantejuela;Longitud;-5,22303;
Lantejuela;Altitud sobre el nivel del mar;149,80000305;
Las Cabezas de San Juan;Latitud;36,981739;
Las Cabezas de San Juan;Longitud;-5,94008;
Las Cabezas de San Juan;Altitud sobre el nivel del mar;68,34999847;
Las Navas de la Concepción;Latitud;37,93297;
Las Navas de la Concepción;Longitud;-5,465183;
Las Navas de la Concepción;Altitud sobre el nivel del mar;428,82998657;
Lebrija;Latitud;36,919673;
Lebrija;Longitud;-6,078565;
Lebrija;Altitud sobre el nivel del mar;30,80999947;
Lora de Estepa;Latitud;37,26827;
Lora de Estepa;Longitud;-4,827851;
Lora de Estepa;Altitud sobre el nivel del mar;446,20999146;
Lora del Río;Latitud;37,654545;
Lora del Río;Longitud;-5,530762;
Lora del Río;Altitud sobre el nivel del mar;38,75999832;
Los Corrales;Latitud;37,097617;
Los Corrales;Longitud;-4,983118;
Los Corrales;Altitud sobre el nivel del mar;384,13000488;
Los Molares;Latitud;37,155462;
Los Molares;Longitud;-5,719633;
Los Molares;Altitud sobre el nivel del mar;75,01000214;
Los Palacios y Villafranca;Latitud;37,158738;
Los Palacios y Villafranca;Longitud;-5,924309;
Los Palacios y Villafranca;Altitud sobre el nivel del mar;6,11999989;
Mairena del Alcor;Latitud;37,373113;
Mairena del Alcor;Longitud;-5,747687;
Mairena del Alcor;Altitud sobre el nivel del mar;125,86000061;
Mairena del Aljarafe;Latitud;37,344652;
Mairena del Aljarafe;Longitud;-6,065269;
Mairena del Aljarafe;Altitud sobre el nivel del mar;64,73999786;
Marchena;Latitud;37,33009;
Marchena;Longitud;-5,416085;
Marchena;Altitud sobre el nivel del mar;129,52000427;
Marinaleda;Latitud;37,369169;
Marinaleda;Longitud;-4,960971;
Marinaleda;Altitud sobre el nivel del mar;201,49000549;
Martín de la Jara;Latitud;37,106582;
Martín de la Jara;Longitud;-4,961842;
Martín de la Jara;Altitud sobre el nivel del mar;403,6000061;
Montellano;Latitud;36,995725;
Montellano;Longitud;-5,570829;
Montellano;Altitud sobre el nivel del mar;270,64001465;
Morón de la Frontera;Latitud;37,122228;
Morón de la Frontera;Longitud;-5,451985;
Morón de la Frontera;Altitud sobre el nivel del mar;230,19000244;
Olivares;Latitud;37,418894;
Olivares;Longitud;-6,155864;
Olivares;Altitud sobre el nivel del mar;166,97999573;
Osuna;Latitud;37,237041;
Osuna;Longitud;-5,102536;
Osuna;Altitud sobre el nivel del mar;296,41000366;
Palomares del Río;Latitud;37,322752;
Palomares del Río;Longitud;-6,05768;
Palomares del Río;Altitud sobre el nivel del mar;35,36999893;
Paradas;Latitud;37,289793;
Paradas;Longitud;-5,497195;
Paradas;Altitud sobre el nivel del mar;119,80000305;
Pedrera;Latitud;37,226251;
Pedrera;Longitud;-4,893513;
Pedrera;Altitud sobre el nivel del mar;460,30999756;
Peñaflor;Latitud;37,707478;
Peñaflor;Longitud;-5,346211;
Peñaflor;Altitud sobre el nivel del mar;51,68999863;
Pilas;Latitud;37,301617;
Pilas;Longitud;-6,302494;
Pilas;Altitud sobre el nivel del mar;66,31999969;
Pruna;Latitud;36,971725;
Pruna;Longitud;-5,220973;
Pruna;Altitud sobre el nivel del mar;551,65002441;
Salteras;Latitud;37,418261;
Salteras;Longitud;-6,111646;
Salteras;Altitud sobre el nivel del mar;151,71000671;
San Juan de Aznalfarache;Latitud;37,359749;
San Juan de Aznalfarache;Longitud;-6,027865;
San Juan de Aznalfarache;Altitud sobre el nivel del mar;8,39999962;
San Nicolás del Puerto;Latitud;37,993521;
San Nicolás del Puerto;Longitud;-5,653005;
San Nicolás del Puerto;Altitud sobre el nivel del mar;587,51000977;
Sanlúcar la Mayor;Latitud;37,385657;
Sanlúcar la Mayor;Longitud;-6,201656;
Sanlúcar la Mayor;Altitud sobre el nivel del mar;133,88999939;
Santiponce;Latitud;37,438926;
Santiponce;Longitud;-6,038483;
Santiponce;Altitud sobre el nivel del mar;13,88000011;
Sevilla (capital);Latitud;37,38859;
Sevilla (capital);Longitud;-5,9946;
Sevilla (capital);Altitud sobre el nivel del mar;5,28000021;
Tocina;Latitud;37,609887;
Tocina;Longitud;-5,733054;
Tocina;Altitud sobre el nivel del mar;24,34000015;
Tomares;Latitud;37,373998;
Tomares;Longitud;-6,045256;
Tomares;Altitud sobre el nivel del mar;64,62999725;
Umbrete;Latitud;37,369939;
Umbrete;Longitud;-6,158052;
Umbrete;Altitud sobre el nivel del mar;120,01999664;
Utrera;Latitud;37,183119;
Utrera;Longitud;-5,781334;
Utrera;Altitud sobre el nivel del mar;45,34000015;
Valencina de la Concepción;Latitud;37,416187;
Valencina de la Concepción;Longitud;-6,076705;
Valencina de la Concepción;Altitud sobre el nivel del mar;150,94999695;
Villamanrique de la Condesa;Latitud;37,247588;
Villamanrique de la Condesa;Longitud;-6,307045;
Villamanrique de la Condesa;Altitud sobre el nivel del mar;30,5;
Villanueva de San Juan;Latitud;37,050492;
Villanueva de San Juan;Longitud;-5,176467;
Villanueva de San Juan;Altitud sobre el nivel del mar;479,45999146;
Villanueva del Ariscal;Latitud;37,395757;
Villanueva del Ariscal;Longitud;-6,141882;
Villanueva del Ariscal;Altitud sobre el nivel del mar;150,86000061;
Villanueva del Río y Minas;Latitud;37,664289;
Villanueva del Río y Minas;Longitud;-5,716611;
Villanueva del Río y Minas;Altitud sobre el nivel del mar;51,86999893;
Villaverde del Río;Latitud;37,588101;
Villaverde del Río;Longitud;-5,873701;
Villaverde del Río;Altitud sobre el nivel del mar;17,10000038;
